ID	QC_Other	QC_Haplogrep	Latitude	Longitude	Population	City	Province	Country	Language	Continent	Sequence_method	Source
2613	YES	0.9562	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000434	YES	0.9137	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000592	YES	0.7816	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000612	YES	0.9581	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000753	YES	0.9598	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000810	YES	0.9643	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000907	YES	0.8538	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1000917	YES	0.9768	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001070	YES	0.9512	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001091	YES	0.9593	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001099	YES	0.9708	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001194	YES	0.793	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001738	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001746	YES	0.9738	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1001969	YES	0.9497	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1002052	YES	0.9612	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1002259	YES	0.9872	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1002448	YES	0.9142	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1002730	YES	0.8439	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1002806	YES	0.989	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1003028	YES	0.9387	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006061	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006189	YES	0.8783	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006194	YES	0.936	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006204	YES	0.989	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006307	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006464	YES	0.9424	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006683	YES	0.9864	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006739	YES	0.9495	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006749	YES	0.931	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006900	YES	0.8362	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1006999	YES	0.9715	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007120	YES	0.9532	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007170	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007607	YES	0.9151	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007633	YES	0.975	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007642	YES	0.9417	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1007647	YES	0.9639	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009658	YES	0.9878	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009684	YES	0.9473	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009700	YES	0.8751	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009704	YES	0.9746	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009782	YES	0.9345	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009784	YES	0.9304	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009796	YES	0.8678	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009802	YES	0.967	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1009812	YES	0.9558	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1138837	YES	0.8093	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1138912	YES	0.8159	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139281	YES	0.9435	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139354	YES	0.9568	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139461	YES	0.9943	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139606	YES	0.9863	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139929	YES	0.9224	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1139962	YES	0.9684	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1140048	YES	0.8902	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1140464	YES	0.9641	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1140557	YES	0.9639	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1196221	YES	0.9689	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1196256	YES	0.9821	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1196905	YES	0.9749	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1197024	YES	0.9242	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1199393	YES	0.8253	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1199524	YES	0.9548	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1199767	YES	0.9823	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1199840	YES	0.9554	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1200084	YES	0.9828	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1200524	YES	0.9404	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1200618	YES	0.8511	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1200709	YES	0.961	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1200900	YES	0.9464	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1201142	YES	0.8754	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1201536	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1201570	YES	0.989	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1201606	YES	0.9429	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1201631	YES	0.9456	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1206666	YES	0.9649	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1206844	YES	0.9137	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1206992	YES	0.9316	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1207280	YES	0.8505	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1207299	YES	0.967	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1207363	YES	0.9841	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1207950	YES	0.9913	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1208122	YES	0.9664	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1208475	YES	0.9766	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1208781	YES	0.8116	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1208821	YES	0.9352	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209159	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209371	YES	0.9361	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209411	YES	0.9432	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209488	YES	0.9017	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209674	YES	0.8579	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1209861	YES	0.8528	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1210281	YES	0.942	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1210651	YES	0.9723	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1211776	YES	0.945	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1211839	YES	1	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1211997	YES	0.9472	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1212230	YES	0.8977	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
1212250	YES	0.9739	35.4145899	116.58724	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_SLE_1
10171809196077	YES	0.9855	25	119	She	Quanzhou	Fujian	China	Hmong_Mien	East_Asia	WHOLE	LLT_10K
10181809195884	YES	0.8475	32	102	Qiang	Xiaoyuan	Sichuan	China	Tibeto_Burman	East_Asia	WHOLE	LLT_10K
1053180816471W	YES	0.8291	27	108	Gejia	Kaili	Guizhou	China	Hmong_Mien	East_Asia	WHOLE	LLT_10K
10861809199391	YES	0.9862	20	110	Han	Taiwan	Taiwan	China	Sinitic	East_Asia	WHOLE	LLT_10K
10861811591143	YES	0.9404	33	84	Sui	Jiuqian	Guizhou	China	Tai_Kadai	East_Asia	WHOLE	LLT_10K
111-1122-3363	YES	1	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1141-4129	YES	0.8384	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1142-0557	YES	0.9657	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1142-7648	YES	0.9573	37.4336499	118.67466	Han		Shandong	China		East_Asia	WHOLE	LLT_Chenjing
111-1146-3400	YES	0.9319	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1148-8953	YES	0.9688	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1153-2472	YES	0.8918	33.551052	119.113185	Han		Jiangsu	China		East_Asia	WHOLE	LLT_Chenjing
111-1174-6848	YES	0.9474	29	120	Han	Jinhua	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1174-8668	YES	0.9586	28	120	Han	Lishui	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1178-6141	YES	0.9368	29	120	Han	Jinhua	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1201-7473	YES	0.946	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1202-3757	YES	0.9702	32	117	Han	Hefei	Anhui	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1202-8745	YES	0.9702	33	117	Han	Bengbu	Anhui	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1204-7609	YES	0.9697	35	117	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1204-8989	YES	0.9415	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1206-1803	YES	0.855	29	105	Han	Zigong	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1238-9600	YES	0.8996	36	117	Han	Taian	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1265-1226	YES	0.9497	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1265-1394	YES	0.9497	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1266-8323	YES	0.9635	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1274-0982	YES	0.8731	23	113	Han	Zhongshan	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1299-8864	YES	0.7869	30	107	Han	Chongqing	Chongqing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1307-0330	YES	0.8401	35	117	Han	Jining	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1313-7996	YES	0.8955	41	115	Han	Zhangjiakou	Hebei	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1349-6727	YES	0.835	32	107	Han	Bazhong	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1364-4159	YES	0.9697	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1369-5472	YES	0.9503	35	118	Han	Linyi	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1373-5222	YES	0.9419	23	114	Han	Shenzhen	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1374-6846	YES	0.9291	37	104	Han	Baiyin	Gansu	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1382-4094	YES	0.9597	30.5722599	104.0665099	Han		Sichuan	China		East_Asia	WHOLE	LLT_Chenjing
111-1384-6591	YES	0.9597	30.5722599	104.0665099	Han		Sichuan	China		East_Asia	WHOLE	LLT_Chenjing
111-1392-6040	YES	0.9534	34	109	Han	Xian	Shaanxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1393-9545	YES	0.9902	31	104	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1396-0686	YES	0.973	30	121	Han	Shaoxing	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1397-7479	YES	0.9534	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1398-2596	YES	0.8463	35	118	Han	Linyi	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1402-8859	YES	0.9655	30	122	Han	Ningbo	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1404-7874	YES	0.9413	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1407-9714	YES	0.9672	30	122	Han	Ningbo	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1408-3193	YES	0.9413	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1408-8242	YES	0.9413	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1411-7829	YES	0.8453	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1414-1183	YES	0.9764	40	116	Hui	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1414-2845	YES	0.9043	27	111	Han	Shaoyang	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1415-0819	YES	0.9181	29	120	Han	Jinhua	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1421-4849	YES	0.9764	40	116	Hui	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1425-2261	YES	0.9352	38	113	Han	Xinzhou	Shanxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1427-0548	YES	0.9352	41	110	Han	Baotou	InnerMongolia	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1428-8413	YES	0.9872	34.5966899	119.22295	Han		Jiangsu	China		East_Asia	WHOLE	LLT_Chenjing
111-1432-2155	YES	0.8107	47	124	Han	Qiqihaer	Heilongjiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1435-9878	YES	0.9191	29	116	Han	Nanchang	Jiangxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1439-3919	YES	0.9368	30	107	Tujia	Chongqing	Chongqing	China	Tibeto_Burman	East_Asia	WHOLE	LLT_20K
111-1442-4811	YES	0.9904	43.6524699	122.24469	Mongolian		InnerMongolia	China		East_Asia	WHOLE	LLT_Chenjing
111-1446-5524	YES	0.9544	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1448-2163	YES	0.9879	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1455-3047	YES	0.9296	43.6524699	122.24469	Mongolian		InnerMongolia	China		East_Asia	WHOLE	LLT_Chenjing
111-1457-7494	YES	0.9487	31	118	Han	Wuhu	Anhui	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1458-2559	YES	0.9413	28	113	Han	Changsha	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1459-0974	YES	0.8253	35	114	Han	Zhengzhou	Henan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1462-0404	YES	0.974	24.2884399	116.12264	Han		Guangdong	China		East_Asia	WHOLE	LLT_Chenjing
111-1462-0480	YES	0.9536	35	112	Han	Luoyang	Henan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1462-2699	YES	0.8874	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1466-3630	YES	0.981	23	114	Han	Shenzhen	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1466-6150	YES	0.8096	27.2388999	111.4677	Han		Hunan	China		East_Asia	WHOLE	LLT_Chenjing
111-1469-7253	YES	0.9904	38.8739599	115.46459	Han		Hebei	China		East_Asia	WHOLE	LLT_Chenjing
111-1480-6396	YES	0.9722	39	117	Han	Tianjin	Tianjin	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1481-1130	YES	0.8958	40	116	Han	Beijing	Beijing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1488-4134	YES	0.9866	44	81	Han	Yili	Xinjiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1492-0078	YES	0.9348	24	116	Han	Jieyang	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1499-7124	YES	0.9932	23	114	Han	Dongguan	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1504-7156	YES	0.9751	28	121	Han	Wenzhou	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1506-6010	YES	0.7935	40	116	Xibe	Beijing	Beijing	China	Korean_Xibe	East_Asia	WHOLE	LLT_20K
111-1507-2110	YES	0.9823	39	117	Han	Tianjin	Tianjin	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1510-1995	YES	0.8132	38	122	Han	Weihai	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1518-7098	YES	0.9755	28	121	Han	Wenzhou	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1522-3949	YES	0.9799	26	112	Han	Yongzhou	Hunan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1525-8125	YES	0.9436	31	114	Han	Xiaogan	Hubei	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1554-1166	YES	0.9501	30	112	Han	Jingzhou	Hubei	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1581-0507	YES	0.9733	23	112	Han	Yunfu	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1584-3765	YES	0.9643	30	122	Han	Ningbo	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1585-2453	YES	0.9853	41	123	Han	Liaoyang	Liaoning	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1587-1966	YES	0.9547	24	113	Han	Qingyuan	Guangdong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1611-1207	YES	0.9359	33	114	Han	Zhumadian	Henan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1613-9140	YES	0.9713	29	120	Han	Jinhua	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1629-3484	YES	0.984	38	122	Han	Weihai	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1631-5599	YES	0.9783	30	120	Han	Hangzhou	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1634-9358	YES	0.7727	31	113	Han	Hubei	Hubei	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1641-0669	YES	0.9755	28	121	Han	Wenzhou	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1642-6264	YES	0.9603	39.9	116.3	Han			China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1648-9726	YES	0.8225	31	104	Han	Deyang	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1649-3327	YES	0.9809	43	125	Han	Liaoyuan	Jilin	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1649-8391	YES	0.7554	32	120	Han	Taizhou	Jiangsu	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1651-0697	YES	0.9826	37	109	Han	Yanan	Shaanxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1651-6415	YES	0.9301	26	119	Han	Fuzhou	Fujian	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1653-9353	YES	0.899	28	121	Han	Wenzhou	Zhejiang	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1678-3121	YES	0.97	29	116	Han	Nanchang	Jiangxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1684-8790	YES	0.9534	37	115	Han	Handan	Hebei	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1685-6092	YES	0.9678	39.9515199	116.40108	Han		Beijing	China		East_Asia	WHOLE	LLT_Chenjing
111-1687-1750	YES	0.896	27.8816399	102.26746	Yi		Sichuan	China		East_Asia	WHOLE	LLT_Chenjing
111-1688-0004	YES	0.8707	29.6605799	115.9541	Han		Jiangxi	China		East_Asia	WHOLE	LLT_Chenjing
111-1688-1216	YES	0.9398	27.2984699	105.30504	Han		Guizhou	China		East_Asia	WHOLE	LLT_Chenjing
111-1689-4087	YES	0.9704	22.7856599	115.3751399	Han		Guangdong	China		East_Asia	WHOLE	LLT_Chenjing
111-1689-5190	YES	0.9203	39.9515199	116.40108	Han		Beijing	China		East_Asia	WHOLE	LLT_Chenjing
111-1691-9155	YES	0.983	24	118	Han	Xiamen	Fujian	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1692-1400	YES	0.9694	37	117	Han	Jinan	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1692-7198	YES	0.8707	29.2686899	117.1783899	Han		Jiangxi	China		East_Asia	WHOLE	LLT_Chenjing
111-1695-6891	YES	0.962	31	118	Han	Tongling	Anhui	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1696-5695	YES	0.8671	31	121	Han	Shanghai	Shanghai	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1701-6495	YES	0.9734	38	113	Han	Jinzhong	Shanxi	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1703-7797	YES	0.9859	37	117	Han	Jinan	Shandong	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1714-4136	YES	0.9497	42	126	Han	Baishan	Jilin	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1715-5972	YES	0.9663	30	107	Han	Chongqing	Chongqing	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1717-8193	YES	0.9506	31	121	Han	Shanghai	Shanghai	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1717-8247	YES	0.9773	32	114	Han	Xinyang	Henan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1718-9335	YES	0.9371	31	121	Han	Shanghai	Shanghai	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1719-9266	YES	0.9416	31	104	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_20K
111-1720-9309	YES	0.9742	35.4145899	116.58724	Han		Shandong	China		East_Asia	WHOLE	LLT_Chenjing
