baseml_subtree_id	tip_name	tip_role	source_core_subtree_id	source_node_id
baseml_subtree_0018	GU733793	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KC911356	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-5270	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	EU597553	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-0605	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-5875	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-6615	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-0070	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	ERM218	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1921-6411	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD018925A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD019265A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HG01798	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-2572	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1934-1199	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1906-5347	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1915-9459	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-8404	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-9861	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1936-8479	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-0902	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1910-6972	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-7386	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-4214	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1921-5025	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1940-5709	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-1834	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	SCsq0011	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-0856	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1926-8779	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-2758	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-6420	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-3257	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1923-7836	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1938-4967	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-2284	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-0652	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-0089	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-2787	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-6980	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-6528	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	ERM140	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-2113	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-2330	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1911-7176	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1909-6006	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1915-8919	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-6530	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1911-8388	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HG02525	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1789-9005	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KX456684	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-6893	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1901-5946	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL139	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL173	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL020	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL057	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL166	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL157	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL118	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HNL144	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-3331	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-7902	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-0506	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1896-8076	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1939-6045	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-0927	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-6509	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-1719	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-4242	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-8375	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1922-5307	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449325	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KU521402	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449320	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KX456651	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MG273081	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MT419280	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KX456575	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AY255170	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MG272609	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KX457316	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1907-7418	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1931-5671	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1935-7718	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-6598	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1915-7158	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1915-3358	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-4837	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1938-0075	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH448971	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	NA18627	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1939-4386	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KU521403	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449450	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1939-8636	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-3897	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-4122	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MG272740	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1920-1165	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1931-7606	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD019646A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GU733738	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-5960	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-2851	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-3844	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-2378	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-2810	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-5243	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-3780	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1905-9957	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1935-4465	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1940-0681	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1920-3312	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1926-3231	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1931-6852	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-4554	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-9272	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HG00446	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-7962	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1923-1414	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1939-6922	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1926-3125	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-1748	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-0028	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1915-7493	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-4654	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-7914	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1940-8274	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-6742	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AP008550	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AP008682	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-3637	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-1617	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1797-7123	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-4269	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-2268	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-0850	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1923-7959	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HSM083	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-4162	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-5344	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1909-5016	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1921-3205	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-3692	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-3630	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1886-2794	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1926-6768	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-1399	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-3608	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-0072	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HG01866	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-4490	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-6713	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AP009450	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HQ873567	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1911-2843	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449302	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-4051	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449474	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-3576	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MG272686	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-5190	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1920-2148	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-6631	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD018873A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD018903A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-2091	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449102	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	MH449143	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1923-4880	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1902-2487	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-5069	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1922-2481	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1913-9987	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1948-0232	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1922-3532	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1938-9160	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-0547	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1905-3467	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-0571	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1926-2753	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1902-1039	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1914-9818	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1930-3920	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-4734	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-9888	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1913-3916	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-4759	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-1014	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1920-8294	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-2508	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-9552	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1922-8094	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-8289	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1940-5563	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1905-8066	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-1427	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-1276	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1892-1781	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1916-5566	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1941-3810	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-8830	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-2181	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-5501	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	KF540671	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1931-4711	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-9140	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-2625	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-4160	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1921-6084	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1921-3151	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1934-8402	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1936-1265	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1934-8631	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1940-0407	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1937-5750	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-1368	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-9624	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-2415	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-2259	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1932-9555	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-2175	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1943-7953	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-7642	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1918-6967	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-7237	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1919-0056	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	GSRD019524A00_BB0_01	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1925-8107	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-7252	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1939-0586	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1910-6026	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	DQ272119	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1927-6897	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-7809	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1917-4285	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1933-2432	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1928-2393	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1934-4947	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-0282	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	HGDP00815	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-3622	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1936-1753	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1912-1654	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1920-9529	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AP008788	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	JQ703514	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	AP008262	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1924-8412	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1929-7441	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	111-1931-0843	core	core_subtree_0018	NODE_005991
baseml_subtree_0018	RSRS	outgroup		TIP::RSRS
baseml_subtree_0019	111-1914-5742	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1897-1397	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1915-3709	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019085A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019114A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1921-8224	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1939-5994	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-9228	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1923-1780	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-4037	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1914-9887	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-3995	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1935-8876	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-1197	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1913-8157	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-0718	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1920-9093	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1927-3162	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1915-0098	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	KF540814	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1921-4585	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-1758	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	HGDP00972	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1932-8312	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1940-0056	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1925-7834	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-3318	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1940-8854	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-3696	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1937-0113	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1939-9435	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1938-8804	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-4350	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	NA18549	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1918-3263	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	NA18536	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1935-5592	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1927-1946	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1919-6553	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	HGDP01295	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-2281	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1926-7116	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	HGDP01301	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1916-1759	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1906-2513	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1927-5081	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1936-2088	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1914-4356	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1924-1123	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1916-0882	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1930-2633	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1942-9767	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1915-2757	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1923-6976	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1931-0904	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1938-7159	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1910-9430	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1908-7868	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	OM194273	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1902-4399	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1923-1957	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1915-9077	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1940-2647	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1919-9820	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1906-1820	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-5197	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-7054	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1920-9406	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1911-1822	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1920-7914	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1912-8950	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1926-8878	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD018960A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019028A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1935-2232	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1923-9410	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1936-7854	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1901-3508	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1947-2749	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	KX457289	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1939-1293	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-6791	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1924-1727	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1914-8347	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1917-6579	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1925-2846	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-3599	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1911-8463	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1895-7506	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	NA18614	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-6390	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1930-0714	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1913-7044	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019257A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD018973A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD018995A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1933-8595	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1910-6767	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1927-7559	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	ERM138	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1928-0153	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	HGDP01097	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1926-2982	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1921-1539	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1905-4457	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1921-3434	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-7373	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1916-0141	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1900-2151	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1909-4071	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1904-8784	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1922-1842	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1926-8380	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1929-5843	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1941-2271	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1894-3615	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1934-0215	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1938-9139	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019164A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	GSRD019347A00_BB0_01	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1916-8239	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1925-1979	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1937-7334	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1928-5035	core	core_subtree_0019	NODE_006768
baseml_subtree_0019	111-1927-3452	core	core_subtree_0019	NODE_006768
