edge_id	parent_node	child_node	parent_label	child_label	child_is_tip	n_descendant_tip	descendant_tip_representative	edge_length_analysis	edge_length_input_units	edge_was_floored	branch_scale_factor
50	234	235	Node234	Node235	FALSE	5	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1;GSRD009863A00_BB0_00_D1a1a1a1a1b1	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
51	235	236	Node235	Node236	FALSE	3	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1;GSRD020852A00_BB1_01_D1a1a1a1a1b1	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
52	236	237	Node236	Node237	FALSE	2	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1	5.70353226190219	0.000256	FALSE	4.48844660194175e-05
53	237	24	Node237	GSRD008184A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008184A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
54	237	25	Node237	GSRD008184A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008184A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
55	236	26	Node236	GSRD020852A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020852A00_BB1_01_D1a1a1a1a1b1	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
56	235	238	Node235	Node238	FALSE	2	GSRD009863A00_BB0_00_D1a1a1a1a1b1;WDC11806290166_D1a1a1a1a1b1	4.05485496744609	0.000182	FALSE	4.48844660194175e-05
57	238	27	Node238	GSRD009863A00_BB0_00_D1a1a1a1a1b1	TRUE	1	GSRD009863A00_BB0_00_D1a1a1a1a1b1	0.668382686941662	3e-05	FALSE	4.48844660194175e-05
58	238	28	Node238	WDC11806290166_D1a1a1a1a1b1	TRUE	1	WDC11806290166_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
59	234	29	Node234	WDC11806290089_D1a1a1a1a1b	TRUE	1	WDC11806290089_D1a1a1a1a1b	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
60	229	239	Node229	Node239	FALSE	60	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	1.96058921502888	8.8e-05	FALSE	4.48844660194175e-05
61	239	240	Node239	Node240	FALSE	10	GSRD008312A01_BB1_01_D1a1a1a1a1b1;GSRD009551A00_BB0_01_D1a1a1a1a1b1;GSRD020252A00_BB1_01_D1a1a1a1a1b1	0.846618070126106	3.8e-05	FALSE	4.48844660194175e-05
62	240	241	Node240	Node241	FALSE	9	GSRD009551A00_BB0_01_D1a1a1a1a1b1;GSRD020252A00_BB1_01_D1a1a1a1a1b1;GSRD020521A00_BB1_01_D1a1a1a1a1b1	0.200514806082499	9e-06	FALSE	4.48844660194175e-05
63	241	30	Node241	GSRD020252A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020252A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
64	241	242	Node241	Node242	FALSE	8	GSRD009551A00_BB0_01_D1a1a1a1a1b1;GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020526A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
65	242	31	Node242	GSRD009551A00_BB0_01_D1a1a1a1a1b1	TRUE	1	GSRD009551A00_BB0_01_D1a1a1a1a1b1	4.07713439034414	0.000183	FALSE	4.48844660194175e-05
66	242	243	Node242	Node243	FALSE	7	GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020526A00_BB1_01_D1a1a1a1a1b1;GSRD020532A00_BB1_01_D1a1a1a1a1b1	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
67	243	244	Node243	Node244	FALSE	6	GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020526A00_BB1_01_D1a1a1a1a1b1;GSRD020532A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
68	244	245	Node244	Node245	FALSE	4	GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020532A00_BB1_01_D1a1a1a1a1b1;GSRD020533A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
69	245	32	Node245	GSRD020935A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020935A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
70	245	246	Node245	Node246	FALSE	3	GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020532A00_BB1_01_D1a1a1a1a1b1;GSRD020533A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
71	246	33	Node246	GSRD020532A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020532A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
72	246	247	Node246	Node247	FALSE	2	GSRD020521A00_BB1_01_D1a1a1a1a1b1;GSRD020533A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
73	247	34	Node247	GSRD020533A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020533A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
74	247	35	Node247	GSRD020521A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020521A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
75	244	248	Node244	Node248	FALSE	2	GSRD020526A00_BB1_01_D1a1a1a1a1b1;GSRD020557A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
76	248	36	Node248	GSRD020526A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020526A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
77	248	37	Node248	GSRD020557A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020557A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
78	243	38	Node243	GSRD020931A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020931A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
79	240	39	Node240	GSRD008312A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008312A01_BB1_01_D1a1a1a1a1b1	1.96058921502888	8.8e-05	FALSE	4.48844660194175e-05
80	239	249	Node239	Node249	FALSE	50	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
81	249	250	Node249	Node250	FALSE	14	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1;GSRD008144A00_BB1_01_D1a1a1a1a1b1	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
82	250	251	Node250	Node251	FALSE	5	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1;GSRD019993A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
83	251	252	Node251	Node252	FALSE	2	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1	3.8988990071597	0.000175	FALSE	4.48844660194175e-05
84	252	40	Node252	GSRD008140A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008140A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
85	252	41	Node252	GSRD008140A00_BB1_02_D1a1a1a1a1b1	TRUE	1	GSRD008140A00_BB1_02_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
86	251	253	Node251	Node253	FALSE	3	GSRD019993A00_BB1_01_D1a1a1a1a1b1;GSRD020207A00_BB1_01_D1a1a1a1a1b1;GSRD020920A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
87	253	42	Node253	GSRD020920A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020920A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
88	253	254	Node253	Node254	FALSE	2	GSRD019993A00_BB1_01_D1a1a1a1a1b1;GSRD020207A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
89	254	43	Node254	GSRD020207A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020207A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
90	254	44	Node254	GSRD019993A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD019993A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
91	250	255	Node250	Node255	FALSE	9	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1;GSRD008247A00_BB1_01_D1a1a1a1a1b1	0.178235383184443	8e-06	FALSE	4.48844660194175e-05
92	255	256	Node255	Node256	FALSE	7	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1;GSRD008247A00_BB1_01_D1a1a1a1a1b1	2.60669247907248	0.000117	FALSE	4.48844660194175e-05
93	256	257	Node256	Node257	FALSE	5	GSRD008247A00_BB1_01_D1a1a1a1a1b1;GSRD008247A01_BB1_01_D1a1a1a1a1b1;WDC11806290047_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
94	257	45	Node257	WDC11806290061_D1a1a1a1a1b1	TRUE	1	WDC11806290061_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
95	257	258	Node257	Node258	FALSE	4	GSRD008247A00_BB1_01_D1a1a1a1a1b1;GSRD008247A01_BB1_01_D1a1a1a1a1b1;WDC11806290047_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
96	258	259	Node258	Node259	FALSE	3	GSRD008247A00_BB1_01_D1a1a1a1a1b1;GSRD008247A01_BB1_01_D1a1a1a1a1b1;WDC11806290047_D1a1a1a1a1b1	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
97	259	46	Node259	WDC11806290047_D1a1a1a1a1b1	TRUE	1	WDC11806290047_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
98	259	260	Node259	Node260	FALSE	2	GSRD008247A00_BB1_01_D1a1a1a1a1b1;GSRD008247A01_BB1_01_D1a1a1a1a1b1	2.11654517531526	9.5e-05	FALSE	4.48844660194175e-05
99	260	47	Node260	GSRD008247A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008247A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
100	260	48	Node260	GSRD008247A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008247A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
101	258	49	Node258	WDC11806290098_D1a1a1a1a1b1	TRUE	1	WDC11806290098_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
102	256	261	Node256	Node261	FALSE	2	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1	1.78235383184443	8e-05	FALSE	4.48844660194175e-05
103	261	50	Node261	GSRD008144A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008144A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
104	261	51	Node261	GSRD008144A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008144A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
105	255	262	Node255	Node262	FALSE	2	GSRD008303A00_BB1_01_D1a1a1a1a1b1;GSRD008303A01_BB1_01_D1a1a1a1a1b1	3.40875170340248	0.000153	FALSE	4.48844660194175e-05
106	262	52	Node262	GSRD008303A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008303A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
107	262	53	Node262	GSRD008303A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008303A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
108	249	263	Node249	Node263	FALSE	36	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	1.29220652808721	5.8e-05	FALSE	4.48844660194175e-05
109	263	54	Node263	GSRD020697A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020697A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
110	263	264	Node263	Node264	FALSE	35	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
111	264	265	Node264	Node265	FALSE	2	GSRD020530A00_BB1_01_D1a1a1a1a1b1;GSRD020546A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
112	265	55	Node265	GSRD020530A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020530A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
113	265	56	Node265	GSRD020546A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020546A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
114	264	266	Node264	Node266	FALSE	33	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
115	266	267	Node266	Node267	FALSE	2	GSRD020524A00_BB1_01_D1a1a1a1a1b1;GSRD020733A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
116	267	57	Node267	GSRD020733A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020733A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
117	267	58	Node267	GSRD020524A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020524A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
118	266	268	Node266	Node268	FALSE	31	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
119	268	269	Node268	Node269	FALSE	30	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.82433864722805	3.7e-05	FALSE	4.48844660194175e-05
120	269	59	Node269	GSRD020361A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020361A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
121	269	270	Node269	Node270	FALSE	29	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
122	270	271	Node270	Node271	FALSE	22	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD008084A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
123	271	272	Node271	Node272	FALSE	4	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1;GSRD020543A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
124	272	273	Node272	Node273	FALSE	2	GSRD020543A00_BB1_01_D1a1a1a1a1b1;GSRD020544A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
125	273	60	Node273	GSRD020544A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020544A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
126	273	61	Node273	GSRD020543A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020543A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
127	272	274	Node272	Node274	FALSE	2	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1	2.11654517531526	9.5e-05	FALSE	4.48844660194175e-05
128	274	62	Node274	GSRD007997A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD007997A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
129	274	63	Node274	GSRD007997A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD007997A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
130	271	275	Node271	Node275	FALSE	18	GSRD008084A00_BB1_01_D1a1a1a1a1b1;GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
131	275	276	Node275	Node276	FALSE	8	GSRD008084A00_BB1_01_D1a1a1a1a1b1;GSRD008314A01_BB1_01_D1a1a1a1a1b1;GSRD020552A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
132	276	277	Node276	Node277	FALSE	6	GSRD008084A00_BB1_01_D1a1a1a1a1b1;GSRD008314A01_BB1_01_D1a1a1a1a1b1;GSRD020619A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
133	277	64	Node277	GSRD008084A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008084A00_BB1_01_D1a1a1a1a1b1	2.91860439964526	0.000131	FALSE	4.48844660194175e-05
134	277	278	Node277	Node278	FALSE	5	GSRD008314A01_BB1_01_D1a1a1a1a1b1;GSRD020619A00_BB1_01_D1a1a1a1a1b1;GSRD020850A00_BB1_01_D1a1a1a1a1b1	0.0445588457961108	2e-06	FALSE	4.48844660194175e-05
135	278	279	Node278	Node279	FALSE	2	GSRD008314A01_BB1_01_D1a1a1a1a1b1;GSRD020619A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
136	279	65	Node279	GSRD020619A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020619A00_BB1_01_D1a1a1a1a1b1	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
137	279	66	Node279	GSRD008314A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008314A01_BB1_01_D1a1a1a1a1b1	1.47044191127166	6.6e-05	FALSE	4.48844660194175e-05
138	278	280	Node278	Node280	FALSE	3	GSRD020850A00_BB1_01_D1a1a1a1a1b1;GSRD020965A00_BB1_01_D1a1a1a1a1b1;GSRD020981A00_BB1_01_D1a1a1a1a1b1	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
139	280	67	Node280	GSRD020965A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020965A00_BB1_01_D1a1a1a1a1b1	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
140	280	281	Node280	Node281	FALSE	2	GSRD020850A00_BB1_01_D1a1a1a1a1b1;GSRD020981A00_BB1_01_D1a1a1a1a1b1	1.29220652808721	5.8e-05	FALSE	4.48844660194175e-05
141	281	68	Node281	GSRD020850A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020850A00_BB1_01_D1a1a1a1a1b1	0.82433864722805	3.7e-05	FALSE	4.48844660194175e-05
142	281	69	Node281	GSRD020981A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020981A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
143	276	282	Node276	Node282	FALSE	2	GSRD020552A00_BB1_01_D1a1a1a1a1b1;GSRD020572A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
144	282	70	Node282	GSRD020552A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020552A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
145	282	71	Node282	GSRD020572A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020572A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
146	275	283	Node275	Node283	FALSE	10	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1;GSRD008317A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
147	283	284	Node283	Node284	FALSE	6	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1;GSRD020391A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
148	284	285	Node284	Node285	FALSE	4	GSRD020391A00_BB1_01_D1a1a1a1a1b1;GSRD020428A00_BB1_01_D1a1a1a1a1b1;GSRD020837A00_BB1_01_D1a1a1a1a1b1	0.0445588457961108	2e-06	FALSE	4.48844660194175e-05
149	285	286	Node285	Node286	FALSE	2	GSRD020428A00_BB1_01_D1a1a1a1a1b1;GSRD020840A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
150	286	72	Node286	GSRD020840A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020840A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
151	286	73	Node286	GSRD020428A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020428A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
152	285	287	Node285	Node287	FALSE	2	GSRD020391A00_BB1_01_D1a1a1a1a1b1;GSRD020837A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
153	287	74	Node287	GSRD020837A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020837A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
154	287	75	Node287	GSRD020391A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020391A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
155	284	288	Node284	Node288	FALSE	2	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1	0.980294607514438	4.4e-05	FALSE	4.48844660194175e-05
156	288	76	Node288	GSRD008129A01_BB0_02_D1a1a1a1a1b1	TRUE	1	GSRD008129A01_BB0_02_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
157	288	77	Node288	GSRD008088A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008088A01_BB1_01_D1a1a1a1a1b1	0.668382686941662	3e-05	FALSE	4.48844660194175e-05
158	283	289	Node283	Node289	FALSE	4	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1;GSRD020352A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
159	289	290	Node289	Node290	FALSE	3	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1;GSRD020352A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
160	290	291	Node290	Node291	FALSE	2	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1	1.82691267764054	8.2e-05	FALSE	4.48844660194175e-05
161	291	78	Node291	GSRD008317A01_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008317A01_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
162	291	79	Node291	GSRD008317A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD008317A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
163	290	80	Node290	GSRD020352A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020352A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
164	289	81	Node289	GSRD020455A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020455A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
165	270	292	Node270	Node292	FALSE	7	GSRD020019A00_BB1_01_D1a1a1a1a1b1;GSRD020065A00_BB1_01_D1a1a1a1a1b1;GSRD020488A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
166	292	293	Node292	Node293	FALSE	2	GSRD020488A00_BB1_01_D1a1a1a1a1b1;GSRD020991A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
167	293	82	Node293	GSRD020488A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020488A00_BB1_01_D1a1a1a1a1b1	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
168	293	83	Node293	GSRD020991A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020991A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
169	292	294	Node292	Node294	FALSE	5	GSRD020019A00_BB1_01_D1a1a1a1a1b1;GSRD020065A00_BB1_01_D1a1a1a1a1b1;GSRD020523A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
170	294	295	Node294	Node295	FALSE	4	GSRD020019A00_BB1_01_D1a1a1a1a1b1;GSRD020065A00_BB1_01_D1a1a1a1a1b1;GSRD020926A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
171	295	296	Node295	Node296	FALSE	2	GSRD020926A00_BB1_01_D1a1a1a1a1b1;GSRD020928A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
