simulation_id	event_id	edge_id	parent_node	child_node	parent_label	child_label	event_order_on_edge	from_state	to_state	edge_length_analysis	distance_from_parent_analysis	distance_to_child_analysis	relative_position_from_parent	edge_length_input_units	distance_from_parent_input_units	distance_to_child_input_units	n_descendant_tip	descendant_tip_representative	edge_was_floored
48	sim0048_edge0052_event01	52	236	237	Node236	Node237	1	Plateau	SouthWest	5.70353226190219	2.67801311671618	3.02551914518601	0.469535893503131	0.000256	0.000120201188736802	0.000135798811263198	2	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0056_event01	56	235	238	Node235	Node238	1	Plateau	SouthWest	4.05485496744609	0.745532516846739	3.30932245059935	0.183861697355925	0.000182	3.34628289187783e-05	0.000148537171081222	2	GSRD009863A00_BB0_00_D1a1a1a1a1b1;WDC11806290166_D1a1a1a1a1b1	FALSE
48	sim0048_edge0059_event01	59	234	29	Node234	WDC11806290089_D1a1a1a1a1b	1	Plateau	SouthWest	0.490147303757219	0.162341002982383	0.327806300774836	0.331208601450951	2.2e-05	7.28658923192092e-06	1.47134107680791e-05	1	WDC11806290089_D1a1a1a1a1b	FALSE
48	sim0048_edge0065_event01	65	242	31	Node242	GSRD009551A00_BB0_01_D1a1a1a1a1b1	1	Plateau	YellowRiver	4.07713439034414	3.78013619083991	0.296998199504232	0.927155160691389	0.000183	0.000169669394406524	1.33306055934759e-05	1	GSRD009551A00_BB0_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0079_event01	79	240	39	Node240	GSRD008312A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.96058921502888	0.61640495514667	1.34418425988221	0.314397809812287	8.8e-05	2.76670072634813e-05	6.03329927365187e-05	1	GSRD008312A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0083_event01	83	251	252	Node251	Node252	1	Plateau	SouthWest	3.8988990071597	3.57136445780662	0.327534549353077	0.915993066567866	0.000175	0.000160298786649377	1.47012133506234e-05	2	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0092_event01	92	255	256	Node255	Node256	1	Plateau	SouthWest	2.60669247907248	2.15418628614103	0.452506192931458	0.826405992818735	0.000117	9.6689501159792e-05	2.0310498840208e-05	7	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1;GSRD008247A00_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0105_event01	105	255	262	Node255	Node262	1	Plateau	SouthWest	3.40875170340248	0.404214635431388	3.00453706797109	0.11858142528478	0.000153	1.81429580685714e-05	0.000134857041931429	2	GSRD008303A00_BB1_01_D1a1a1a1a1b1;GSRD008303A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0127_event01	127	272	274	Node272	Node274	1	Plateau	SouthWest	2.11654517531526	1.1612410185883	0.955304156726963	0.548649295149267	9.5e-05	5.21216830391803e-05	4.28783169608197e-05	2	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0133_event01	133	277	64	Node277	GSRD008084A00_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	2.91860439964526	1.246478582635	1.67212581701026	0.427080347986353	0.000131	5.59475255862122e-05	7.50524744137878e-05	1	GSRD008084A00_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0137_event01	137	279	66	Node279	GSRD008314A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.47044191127166	1.21937132667733	0.251070584594325	0.829255013292436	6.6e-05	5.47308308773008e-05	1.12691691226992e-05	1	GSRD008314A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0155_event01	155	284	288	Node284	Node288	1	Plateau	SouthWest	0.980294607514438	0.713513323683938	0.266781283830501	0.727856012074848	4.4e-05	3.20256645312933e-05	1.19743354687067e-05	2	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1	FALSE
48	sim0048_edge0160_event01	160	290	291	Node290	Node291	1	Plateau	SouthWest	1.82691267764054	0.293188877515319	1.53372380012523	0.160483246464725	8.2e-05	1.31596262101075e-05	6.88403737898925e-05	2	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1	FALSE
48	sim0048_edge0179_event01	179	218	298	Node218	Node298	1	GansuQinghai	Plateau	12.053167787848	0.028563369749641	12.0246044180983	0.00236978114404403	0.000541	1.28205159892782e-06	0.000539717948401072	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
48	sim0048_edge0180_event01	180	298	90	Node298	Y_HRR2695345.bam__	1	Plateau	YellowRiver	2.22794228980554	0.876169822291399	1.35177246751414	0.393264146158773	1e-04	3.93264146158773e-05	6.06735853841227e-05	1	Y_HRR2695345.bam__	FALSE
48	sim0048_edge0182_event01	182	299	91	Node299	Y_HRR1257504.remap.sorted_rg.bam__	1	Plateau	SouthWest	2.22794228980554	1.6240996030338	0.603842686771738	0.728968434445202	1e-04	7.28968434445202e-05	2.71031565554798e-05	1	Y_HRR1257504.remap.sorted_rg.bam__	FALSE
48	sim0048_edge0196_event01	196	307	97	Node307	YSW00492A00_BB0_00_D1a1a1a1b	1	Plateau	SouthWest	7.48588609374662	4.41459926968437	3.07128682406224	0.589723008659207	0.000336	0.000198146930909494	0.000137853069090506	1	YSW00492A00_BB0_00_D1a1a1a1b	FALSE
48	sim0048_edge0197_event01	197	307	98	Node307	GSRD008320A01_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	5.21338495814497	3.75688078760078	1.45650417054418	0.720622171154144	0.000234	0.00016862558805007	6.53744119499303e-05	1	GSRD008320A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0202_event01	202	311	312	Node311	Node312	1	Plateau	SouthWest	1.47044191127166	0.161666245425829	1.30877566584583	0.109943986353067	6.6e-05	7.25630309930244e-06	5.87436969006976e-05	6	GSRD008057A00_BB1_01_D1a1a1a1b;GSRD008057A01_BB1_01_D1a1a1a1b;GSRD008157A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0216_event01	216	318	319	Node318	Node319	1	Plateau	SouthWest	0.334191343470831	0.103325452154455	0.230865891316377	0.309180516411171	1.5e-05	4.63770774616757e-06	1.03622922538324e-05	3	GSRD008047A01_BB1_01_D1a1a1a1b;GSRD008171A00_BB1_01_D1a1a1a1b;GSRD008171A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0224_event01	224	322	323	Node322	Node323	1	Plateau	SouthWest	1.33676537388332	1.32596364977132	0.010801724112008	0.991919506352391	6e-05	5.95151703811435e-05	4.84829618856544e-07	3	GSRD008111A00_BB0_01_D1a1a1a1b;GSRD008111A01_BB0_01_D1a1a1a1b;GSRD008212A00_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0230_event01	230	310	325	Node310	Node325	1	Plateau	SouthWest	0.913456338820272	0.716876288811268	0.196580050009004	0.784795351835987	4.1e-05	3.21766094252755e-05	8.82339057472453e-06	33	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
48	sim0048_edge0299_event01	299	359	148	Node359	GSRD008063A01_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	4.56728169410136	0.17816197909	4.38911971501136	0.0390083185191087	0.000205	7.99670529641729e-06	0.000197003294703583	1	GSRD008063A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0300_event01	300	359	149	Node359	GSRD008162A00_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	3.74294304687331	2.12118277280058	1.62176027407273	0.566715214802033	0.000168	9.52081560867415e-05	7.27918439132585e-05	1	GSRD008162A00_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0307_event01	307	363	364	Node363	Node364	1	Plateau	SouthWest	2.94088382254332	2.70076705713662	0.240116765406698	0.918352175775838	0.000132	0.000121222487202411	1.07775127975894e-05	2	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0316_event01	316	365	367	Node365	Node367	1	Plateau	SouthWest	2.29478055849971	0.574729142773303	1.72005141572641	0.250450589118226	0.000103	2.57964106791772e-05	7.72035893208228e-05	5	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009881A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b	FALSE
48	sim0048_edge0369_event01	369	394	395	Node394	Node395	1	Plateau	SouthWest	3.74294304687331	3.134836660824	0.608106386049313	0.837532557018922	0.000168	0.000140705469579179	2.72945304208211e-05	2	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2	FALSE
48	sim0048_edge0370_event01	370	395	183	Node395	GSRD008110A00_BB0_01_D1a1a1a1b2	1	SouthWest	GansuQinghai	0.0222794228980554	0.0111397114490277	0.0111397114490277	0.5	1e-06	5e-07	5e-07	1	GSRD008110A00_BB0_01_D1a1a1a1b2	FALSE
48	sim0048_edge0395_event01	395	405	406	Node405	Node406	1	Plateau	SouthWest	5.52529687871774	1.18304783353906	4.34224904517868	0.214114799531571	0.000248	5.31004702838295e-05	0.00019489952971617	2	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b	FALSE
48	sim0048_edge0398_event01	398	208	407	Node208	Node407	1	YellowRiver	GansuQinghai	25.9109688304384	0.863791881958997	25.0471769484795	0.0333369194958188	0.001163	3.87708373736373e-05	0.00112422916262636	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0398_event02	398	208	407	Node208	Node407	2	GansuQinghai	Plateau	25.9109688304384	16.4456246194551	9.46534421098336	0.634697402751528	0.001163	0.000738153079400027	0.000424846920599973	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0398_event03	398	208	407	Node208	Node407	3	Plateau	SouthWest	25.9109688304384	18.5460312595063	7.36493757093217	0.715759853707966	0.001163	0.000832428709862364	0.000330571290137636	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0398_event04	398	208	407	Node208	Node407	4	SouthWest	GansuQinghai	25.9109688304384	21.6781425895234	4.2328262409151	0.836639599676309	0.001163	0.000973011854423548	0.000189988145576452	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0398_event05	398	208	407	Node208	Node407	5	GansuQinghai	Plateau	25.9109688304384	21.9306963086907	3.98027252174778	0.846386580610138	0.001163	0.000984347593249591	0.000178652406750409	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0399_event01	399	407	408	Node407	Node408	1	Plateau	SouthWest	10.0925785728191	6.41906788764171	3.67351068517739	0.636018619159356	0.000453	0.000288116434479188	0.000164883565520812	4	GSRD008877A00_BB0_01_D1a1a1b2;GSRD009669A00_BB0_01_D1a1a1b2;GSRD009669A01_BB0_01_D1a1a1b2	FALSE
48	sim0048_edge0407_event01	407	411	204	Node411	Y_HRR2105086.bam__	1	Plateau	SouthWest	2.22794228980554	0.167824792645287	2.06011749716025	0.0753272620270318	1e-04	7.53272620270318e-06	9.24672737972968e-05	1	Y_HRR2105086.bam__	FALSE
48	sim0048_edge0409_event01	409	412	205	Node412	GSRD009801A00_BB0_00_D1a1a1b1b	1	Plateau	SouthWest	14.1697129631632	1.00563188859749	13.1640810745658	0.0709705193896173	0.000636	4.51372503317966e-05	0.000590862749668203	1	GSRD009801A00_BB0_00_D1a1a1b1b	FALSE
48	sim0048_edge0411_event01	411	413	206	Node413	CQ10079A00_BB0_00_D1a1a1b1a	1	Plateau	SouthWest	6.34963552594579	1.55376985221969	4.7958656737261	0.244702210996316	0.000285	6.974013013395e-05	0.00021525986986605	1	CQ10079A00_BB0_00_D1a1a1b1a	FALSE
48	sim0048_edge0412_event01	412	413	207	Node413	Chuan10298A00_BB0_00_D1a1a1b1a2	1	Plateau	SouthWest	7.48588609374662	2.9479542803874	4.53793181335922	0.393801647990609	0.000336	0.000132317353724845	0.000203682646275155	1	Chuan10298A00_BB0_00_D1a1a1b1a2	FALSE
49	sim0049_edge0001_event01	1	208	209	Node208	Node209	1	Plateau	SouthWest	17.2665527459929	3.39449604396829	13.8720567020247	0.196593732049731	0.000775	0.000152360142338542	0.000622639857661458	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
49	sim0049_edge0001_event02	1	208	209	Node208	Node209	2	SouthWest	GansuQinghai	17.2665527459929	15.4983148486153	1.76823789737766	0.897591724104395	0.000775	0.000695633586180906	7.93664138190936e-05	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
49	sim0049_edge0006_event01	6	211	3	Node211	L8067.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.56143900479837	0.666503285007172	0.700843559522655	1e-04	7.00843559522655e-05	2.99156440477345e-05	1	L8067.Y.trim.bam__	FALSE
49	sim0049_edge0008_event01	8	212	4	Node212	L7053.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.19478340137291	1.03315888843263	0.536272149794864	1e-04	5.36272149794864e-05	4.63727850205136e-05	1	L7053.Y.trim.bam__	FALSE
49	sim0049_edge0010_event01	10	213	5	Node213	HRR660152_Y_rg.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.0262815711807105	2.20166071862483	0.011796342885975	1e-04	1.1796342885975e-06	9.88203657114025e-05	1	HRR660152_Y_rg.bam__	FALSE
49	sim0049_edge0012_event01	12	214	6	Node214	HRR2680016.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.145384100903886	2.08255818890166	0.0652548773678403	1e-04	6.52548773678403e-06	9.3474512263216e-05	1	HRR2680016.Y.bam__	FALSE
49	sim0049_edge0012_event02	12	214	6	Node214	HRR2680016.Y.bam__	2	Plateau	SouthWest	2.22794228980554	0.581250996432555	1.64669129337299	0.260891405981296	1e-04	2.60891405981296e-05	7.39108594018704e-05	1	HRR2680016.Y.bam__	FALSE
49	sim0049_edge0012_event03	12	214	6	Node214	HRR2680016.Y.bam__	3	SouthWest	GansuQinghai	2.22794228980554	1.58780027246528	0.640142017340263	0.712675673750896	1e-04	7.12675673750896e-05	2.87324326249104e-05	1	HRR2680016.Y.bam__	FALSE
49	sim0049_edge0014_event01	14	215	7	Node215	HRR1385301.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.252640287131745	1.9753020026738	0.113396243829007	1e-04	1.13396243829007e-05	8.86603756170993e-05	1	HRR1385301.Y.bam__	FALSE
49	sim0049_edge0016_event01	16	216	8	Node216	HRR1385290.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.878019509975183	1.34992277983036	0.394094368598667	1e-04	3.94094368598667e-05	6.05905631401333e-05	1	HRR1385290.Y.bam__	FALSE
49	sim0049_edge0018_event01	18	217	9	Node217	HRR1295204_Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.459807669631113	1.76813462017443	0.206382217230252	1e-04	2.06382217230252e-05	7.93617782769748e-05	1	HRR1295204_Y.bam__	FALSE
49	sim0049_edge0018_event02	18	217	9	Node217	HRR1295204_Y.bam__	2	Plateau	SouthWest	2.22794228980554	0.539890607169906	1.68805168263564	0.242327016117203	1e-04	2.42327016117203e-05	7.57672983882797e-05	1	HRR1295204_Y.bam__	FALSE
49	sim0049_edge0020_event01	20	218	219	Node218	Node219	1	GansuQinghai	Plateau	9.4464753087755	0.737943168409332	8.70853214036616	0.0781183610064385	0.000424	3.31221850667299e-05	0.00039087781493327	80	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0020_event02	20	218	219	Node218	Node219	2	Plateau	SouthWest	9.4464753087755	2.89994352022045	6.54653178855505	0.306986831112181	0.000424	0.000130162416391565	0.000293837583608435	80	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0020_event03	20	218	219	Node218	Node219	3	SouthWest	GansuQinghai	9.4464753087755	7.91957867223692	1.52689663653858	0.838363348589909	0.000424	0.000355466059802121	6.85339401978787e-05	80	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0026_event01	26	222	223	Node222	Node223	1	GansuQinghai	Plateau	5.52529687871774	1.57980335783649	3.94549352088126	0.285921895694248	0.000248	7.09086301321735e-05	0.000177091369867827	4	Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1;GSRD009778A00_BB0_00_D1a1a1a1a1b1	FALSE
49	sim0049_edge0026_event02	26	222	223	Node222	Node223	2	Plateau	SouthWest	5.52529687871774	2.38249321640121	3.14280366231653	0.431197321826825	0.000248	0.000106936935813053	0.000141063064186947	4	Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1;GSRD009778A00_BB0_00_D1a1a1a1a1b1	FALSE
49	sim0049_edge0033_event01	33	222	226	Node222	Node226	1	GansuQinghai	Plateau	1.02485345331055	0.0612980129650183	0.963555440345531	0.0598114908692647	4.6e-05	2.75132857998618e-06	4.32486714200138e-05	4	Chuan10108A00_BB0_00_D1a1a1a1a1b2;GSRD009056A00_TS0_00_D1a1a1a1a1b1;GSRD009825A00_BB0_00_D1a1a1a1a1b2	FALSE
49	sim0049_edge0035_event01	35	227	16	Node227	GSRD009056A00_TS0_00_D1a1a1a1a1b1	1	Plateau	SouthWest	5.03514957496052	2.43312645850929	2.60202311645124	0.483228238265069	0.000226	0.000109209581847906	0.000116790418152094	1	GSRD009056A00_TS0_00_D1a1a1a1a1b1	FALSE
49	sim0049_edge0036_event01	36	227	17	Node227	YSW00402A00_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	2.4507365187861	0.555681399780429	1.89505511900567	0.226740571873337	0.00011	2.4941462906067e-05	8.5058537093933e-05	1	YSW00402A00_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0037_event01	37	226	228	Node226	Node228	1	Plateau	SouthWest	1.29220652808721	0.754503638232401	0.537702889854814	0.583887808823604	5.8e-05	3.3865492911769e-05	2.4134507088231e-05	2	Chuan10108A00_BB0_00_D1a1a1a1a1b2;GSRD009825A00_BB0_00_D1a1a1a1a1b2	FALSE
49	sim0049_edge0040_event01	40	219	229	Node219	Node229	1	GansuQinghai	Plateau	2.60669247907248	0.741750596360469	1.86494188271201	0.284556234506189	0.000117	3.32930794372241e-05	8.37069205627759e-05	70	GSRD007975A00_BB1_01_D1a1a1a1a1b1;GSRD007975A01_BB1_02_D1a1a1a1a1b1;GSRD007997A00_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0042_event01	42	230	231	Node230	Node231	1	Plateau	SouthWest	0.646103264043607	0.210727205465292	0.435376058578315	0.32615096872668	2.9e-05	9.45837809307372e-06	1.95416219069263e-05	4	GSRD007975A00_BB1_01_D1a1a1a1a1b1;GSRD007975A01_BB1_02_D1a1a1a1a1b1;GSRD008106A00_BB0_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0052_event01	52	236	237	Node236	Node237	1	Plateau	SouthWest	5.70353226190219	0.39407932288262	5.30945293901957	0.0690939061596874	0.000256	1.768803997688e-05	0.00023831196002312	2	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0056_event01	56	235	238	Node235	Node238	1	Plateau	SouthWest	4.05485496744609	0.314572995078912	3.74028197236717	0.0775793456497023	0.000182	1.41194409082458e-05	0.000167880559091754	2	GSRD009863A00_BB0_00_D1a1a1a1a1b1;WDC11806290166_D1a1a1a1a1b1	FALSE
49	sim0049_edge0059_event01	59	234	29	Node234	WDC11806290089_D1a1a1a1a1b	1	Plateau	SouthWest	0.490147303757219	0.350299366671632	0.139847937085588	0.714681819090741	2.2e-05	1.57230000199963e-05	6.27699998000369e-06	1	WDC11806290089_D1a1a1a1a1b	FALSE
49	sim0049_edge0065_event01	65	242	31	Node242	GSRD009551A00_BB0_01_D1a1a1a1a1b1	1	Plateau	YellowRiver	4.07713439034414	0.745724125950145	3.331410264394	0.182903984650651	0.000183	3.34714291910691e-05	0.000149528570808931	1	GSRD009551A00_BB0_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0079_event01	79	240	39	Node240	GSRD008312A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.96058921502888	1.91697772764111	0.0436114873877713	0.977755928139629	8.8e-05	8.60425216762873e-05	1.95747832371268e-06	1	GSRD008312A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0083_event01	83	251	252	Node251	Node252	1	Plateau	SouthWest	3.8988990071597	2.4067653106538	1.49213369650589	0.617293576015734	0.000175	0.000108026375802753	6.69736241972466e-05	2	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0092_event01	92	255	256	Node255	Node256	1	Plateau	SouthWest	2.60669247907248	1.83664146870001	0.77005101037247	0.704586936681357	0.000117	8.24366715917188e-05	3.45633284082812e-05	7	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1;GSRD008247A00_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0105_event01	105	255	262	Node255	Node262	1	Plateau	SouthWest	3.40875170340248	0.860103216796761	2.54864848660572	0.252322049722261	0.000153	3.86052736075059e-05	0.000114394726392494	2	GSRD008303A00_BB1_01_D1a1a1a1a1b1;GSRD008303A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0127_event01	127	272	274	Node272	Node274	1	Plateau	SouthWest	2.11654517531526	0.0384051766723099	2.07813999864295	0.0181452194454528	9.5e-05	1.72379584731802e-06	9.3276204152682e-05	2	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0133_event01	133	277	64	Node277	GSRD008084A00_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	2.91860439964526	0.895347014696511	2.02325738494875	0.306772310356736	0.000131	4.01871726567324e-05	9.08128273432676e-05	1	GSRD008084A00_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0137_event01	137	279	66	Node279	GSRD008314A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.47044191127166	0.917658181277944	0.552783729993714	0.624069658409247	6.6e-05	4.11885974550103e-05	2.48114025449897e-05	1	GSRD008314A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0155_event01	155	284	288	Node284	Node288	1	Plateau	SouthWest	0.980294607514438	0.0679595024521252	0.912335105062313	0.0693255904206575	4.4e-05	3.05032597850893e-06	4.09496740214911e-05	2	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1	FALSE
49	sim0049_edge0160_event01	160	290	291	Node290	Node291	1	Plateau	SouthWest	1.82691267764054	1.37445173088212	0.452460946758422	0.752335756220831	8.2e-05	6.16915320101082e-05	2.03084679898918e-05	2	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1	FALSE
49	sim0049_edge0179_event01	179	218	298	Node218	Node298	1	GansuQinghai	Plateau	12.053167787848	3.45526232046959	8.59790546737839	0.286668399651184	0.000541	0.000155087604211291	0.000385912395788709	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
49	sim0049_edge0179_event02	179	218	298	Node218	Node298	2	Plateau	SouthWest	12.053167787848	8.2268736211625	3.82629416668548	0.682548668197985	0.000541	0.00036925882949511	0.00017174117050489	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
49	sim0049_edge0179_event03	179	218	298	Node218	Node298	3	SouthWest	GansuQinghai	12.053167787848	8.79766101126725	3.25550677658073	0.729904467117521	0.000541	0.000394878316710579	0.000146121683289421	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
49	sim0049_edge0179_event04	179	218	298	Node218	Node298	4	GansuQinghai	Plateau	12.053167787848	11.6502620572926	0.40290573055538	0.966572627408241	0.000541	0.000522915791427858	1.80842085721415e-05	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
49	sim0049_edge0180_event01	180	298	90	Node298	Y_HRR2695345.bam__	1	Plateau	YellowRiver	2.22794228980554	0.193970229712082	2.03397206009346	0.0870625018429056	1e-04	8.70625018429057e-06	9.12937498157094e-05	1	Y_HRR2695345.bam__	FALSE
49	sim0049_edge0182_event01	182	299	91	Node299	Y_HRR1257504.remap.sorted_rg.bam__	1	Plateau	SouthWest	2.22794228980554	1.69305120736649	0.534891082439055	0.759916993861748	1e-04	7.59916993861748e-05	2.40083006138252e-05	1	Y_HRR1257504.remap.sorted_rg.bam__	FALSE
49	sim0049_edge0196_event01	196	307	97	Node307	YSW00492A00_BB0_00_D1a1a1a1b	1	Plateau	SouthWest	7.48588609374662	1.42684586543462	6.059040228312	0.190604805839424	0.000336	6.40432147620463e-05	0.000271956785237954	1	YSW00492A00_BB0_00_D1a1a1a1b	FALSE
49	sim0049_edge0197_event01	197	307	98	Node307	GSRD008320A01_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	5.21338495814497	2.8573189382067	2.35606601993827	0.548073652942635	0.000234	0.000128249234788577	0.000105750765211423	1	GSRD008320A01_BB1_01_D1a1a1a1b	FALSE
49	sim0049_edge0202_event01	202	311	312	Node311	Node312	1	Plateau	SouthWest	1.47044191127166	0.418171385453878	1.05227052581778	0.284384838495414	6.6e-05	1.87693993406973e-05	4.72306006593027e-05	6	GSRD008057A00_BB1_01_D1a1a1a1b;GSRD008057A01_BB1_01_D1a1a1a1b;GSRD008157A01_BB1_01_D1a1a1a1b	FALSE
