draw	time	log_ne
87	8000.00000	9.32211
87	8200.00000	9.32211
87	8400.00000	9.32211
87	8600.00000	9.32211
87	8800.00000	10.18038
87	9000.00000	10.18038
87	9200.00000	10.18038
87	9400.00000	10.18038
87	9600.00000	10.18038
87	9800.00000	9.62813
87	10000.00000	9.62813
87	10200.00000	9.62813
87	10400.00000	9.62813
87	10600.00000	9.38818
87	10800.00000	9.38818
87	11000.00000	9.38818
87	11200.00000	9.38818
87	11400.00000	9.38818
87	11600.00000	9.69526
87	11800.00000	9.69526
87	12000.00000	9.69526
87	12200.00000	9.69526
87	12400.00000	9.69526
87	12600.00000	9.80453
87	12800.00000	9.80453
87	13000.00000	9.80453
87	13200.00000	9.80453
87	13400.00000	9.80453
87	13600.00000	10.20771
87	13800.00000	10.20771
87	14000.00000	10.20771
87	14200.00000	10.20771
87	14400.00000	10.20771
87	14600.00000	9.36102
87	14800.00000	9.36102
87	15000.00000	9.36102
87	15200.00000	9.36102
87	15400.00000	9.41602
87	15600.00000	9.41602
87	15800.00000	9.41602
87	16000.00000	9.41602
87	16200.00000	9.41602
87	16400.00000	9.39061
87	16600.00000	9.39061
87	16800.00000	9.39061
87	17000.00000	9.39061
87	17200.00000	9.39061
87	17400.00000	9.24235
87	17600.00000	9.24235
87	17800.00000	9.24235
87	18000.00000	9.24235
87	18200.00000	9.24235
87	18400.00000	8.67963
87	18600.00000	8.67963
87	18800.00000	8.67963
87	19000.00000	8.67963
87	19200.00000	8.67963
87	19400.00000	8.60635
87	19600.00000	8.60635
87	19800.00000	8.60635
87	20000.00000	8.60635
88	0.00000	10.77961
88	200.00000	10.77961
88	400.00000	10.77961
88	600.00000	10.77961
88	800.00000	10.77961
88	1000.00000	11.61940
88	1200.00000	11.61940
88	1400.00000	11.61940
88	1600.00000	11.61940
88	1800.00000	11.61940
88	2000.00000	11.09389
88	2200.00000	11.09389
88	2400.00000	11.09389
88	2600.00000	11.09389
88	2800.00000	11.09389
88	3000.00000	10.18113
88	3200.00000	10.18113
88	3400.00000	10.18113
88	3600.00000	10.18113
88	3800.00000	10.18113
88	4000.00000	10.48272
88	4200.00000	10.48272
88	4400.00000	10.48272
88	4600.00000	10.48272
88	4800.00000	10.48272
88	5000.00000	9.94820
88	5200.00000	9.94820
88	5400.00000	9.94820
88	5600.00000	9.94820
88	5800.00000	9.85331
88	6000.00000	9.85331
88	6200.00000	9.85331
88	6400.00000	9.85331
88	6600.00000	9.85331
88	6800.00000	9.92943
88	7000.00000	9.92943
88	7200.00000	9.92943
88	7400.00000	9.92943
88	7600.00000	9.92943
88	7800.00000	9.38080
88	8000.00000	9.38080
88	8200.00000	9.38080
88	8400.00000	9.38080
88	8600.00000	9.38080
88	8800.00000	9.35615
88	9000.00000	9.35615
88	9200.00000	9.35615
88	9400.00000	9.35615
88	9600.00000	9.35615
88	9800.00000	10.00422
88	10000.00000	10.00422
88	10200.00000	10.00422
88	10400.00000	10.00422
88	10600.00000	9.82227
88	10800.00000	9.82227
88	11000.00000	9.82227
88	11200.00000	9.82227
88	11400.00000	9.82227
88	11600.00000	9.69423
88	11800.00000	9.69423
88	12000.00000	9.69423
88	12200.00000	9.69423
88	12400.00000	9.69423
88	12600.00000	9.84244
88	12800.00000	9.84244
88	13000.00000	9.84244
88	13200.00000	9.84244
88	13400.00000	9.84244
88	13600.00000	9.32901
88	13800.00000	9.32901
88	14000.00000	9.32901
88	14200.00000	9.32901
88	14400.00000	9.32901
88	14600.00000	9.03131
88	14800.00000	9.03131
88	15000.00000	9.03131
88	15200.00000	9.03131
88	15400.00000	9.33927
88	15600.00000	9.33927
88	15800.00000	9.33927
88	16000.00000	9.33927
88	16200.00000	9.33927
88	16400.00000	9.73712
88	16600.00000	9.73712
88	16800.00000	9.73712
88	17000.00000	9.73712
88	17200.00000	9.73712
88	17400.00000	9.44630
88	17600.00000	9.44630
88	17800.00000	9.44630
88	18000.00000	9.44630
88	18200.00000	9.44630
88	18400.00000	9.35957
88	18600.00000	9.35957
88	18800.00000	9.35957
88	19000.00000	9.35957
88	19200.00000	9.35957
88	19400.00000	9.12143
88	19600.00000	9.12143
88	19800.00000	9.12143
88	20000.00000	9.12143
89	0.00000	11.01416
89	200.00000	11.01416
89	400.00000	11.01416
89	600.00000	11.01416
89	800.00000	11.01416
89	1000.00000	11.64326
89	1200.00000	11.64326
89	1400.00000	11.64326
89	1600.00000	11.64326
89	1800.00000	11.64326
89	2000.00000	10.90647
89	2200.00000	10.90647
89	2400.00000	10.90647
89	2600.00000	10.90647
89	2800.00000	10.90647
89	3000.00000	10.20764
89	3200.00000	10.20764
89	3400.00000	10.20764
89	3600.00000	10.20764
89	3800.00000	10.20764
89	4000.00000	10.25072
89	4200.00000	10.25072
89	4400.00000	10.25072
89	4600.00000	10.25072
89	4800.00000	10.25072
89	5000.00000	10.19403
89	5200.00000	10.19403
89	5400.00000	10.19403
89	5600.00000	10.19403
89	5800.00000	9.85986
89	6000.00000	9.85986
89	6200.00000	9.85986
89	6400.00000	9.85986
89	6600.00000	9.85986
89	6800.00000	9.18560
89	7000.00000	9.18560
89	7200.00000	9.18560
89	7400.00000	9.18560
89	7600.00000	9.18560
89	7800.00000	9.56021
89	8000.00000	9.56021
89	8200.00000	9.56021
89	8400.00000	9.56021
89	8600.00000	9.56021
89	8800.00000	9.61458
89	9000.00000	9.61458
89	9200.00000	9.61458
89	9400.00000	9.61458
89	9600.00000	9.61458
89	9800.00000	10.18395
89	10000.00000	10.18395
89	10200.00000	10.18395
89	10400.00000	10.18395
89	10600.00000	9.68147
89	10800.00000	9.68147
89	11000.00000	9.68147
89	11200.00000	9.68147
89	11400.00000	9.68147
89	11600.00000	9.19570
89	11800.00000	9.19570
89	12000.00000	9.19570
89	12200.00000	9.19570
