draw	time	log_ne
3	5200.00000	9.04991
3	5400.00000	9.04991
3	5600.00000	9.04991
3	5800.00000	9.04991
3	6000.00000	9.04991
3	6200.00000	8.89934
3	6400.00000	8.89934
3	6600.00000	8.89934
3	6800.00000	8.89934
3	7000.00000	8.89934
3	7200.00000	8.89934
3	7400.00000	8.70169
3	7600.00000	8.70169
3	7800.00000	8.70169
3	8000.00000	8.70169
3	8200.00000	8.70169
3	8400.00000	8.70169
3	8600.00000	8.52729
3	8800.00000	8.52729
3	9000.00000	8.52729
3	9200.00000	8.52729
3	9400.00000	8.52729
3	9600.00000	8.52729
3	9800.00000	8.52729
3	10000.00000	8.69372
3	10200.00000	8.69372
3	10400.00000	8.69372
3	10600.00000	8.69372
3	10800.00000	8.69372
3	11000.00000	8.69372
3	11200.00000	8.54844
3	11400.00000	8.54844
3	11600.00000	8.54844
3	11800.00000	8.54844
3	12000.00000	8.54844
3	12200.00000	8.54844
3	12400.00000	7.85643
3	12600.00000	7.85643
3	12800.00000	7.85643
3	13000.00000	7.85643
3	13200.00000	7.85643
3	13400.00000	7.85643
3	13600.00000	8.05919
3	13800.00000	8.05919
3	14000.00000	8.05919
3	14200.00000	8.05919
3	14400.00000	8.05919
3	14600.00000	8.05919
3	14800.00000	8.84722
3	15000.00000	8.84722
3	15200.00000	8.84722
3	15400.00000	8.84722
3	15600.00000	8.84722
3	15800.00000	8.84722
3	16000.00000	9.05187
3	16200.00000	9.05187
3	16400.00000	9.05187
3	16600.00000	9.05187
3	16800.00000	9.05187
3	17000.00000	9.05187
3	17200.00000	9.35739
3	17400.00000	9.35739
3	17600.00000	9.35739
3	17800.00000	9.35739
3	18000.00000	9.35739
3	18200.00000	9.35739
3	18400.00000	9.60850
3	18600.00000	9.60850
3	18800.00000	9.60850
3	19000.00000	9.60850
3	19200.00000	9.60850
3	19400.00000	9.60850
3	19600.00000	9.60850
3	19800.00000	8.99663
3	20000.00000	8.99663
4	0.00000	10.08331
4	200.00000	10.08331
4	400.00000	10.08331
4	600.00000	10.08331
4	800.00000	10.08331
4	1000.00000	10.08331
4	1200.00000	10.08331
4	1400.00000	9.74488
4	1600.00000	9.74488
4	1800.00000	9.74488
4	2000.00000	9.74488
4	2200.00000	9.74488
4	2400.00000	9.74488
4	2600.00000	9.83051
4	2800.00000	9.83051
4	3000.00000	9.83051
4	3200.00000	9.83051
4	3400.00000	9.83051
4	3600.00000	9.83051
4	3800.00000	9.98464
4	4000.00000	9.98464
4	4200.00000	9.98464
4	4400.00000	9.98464
4	4600.00000	9.98464
4	4800.00000	9.98464
4	5000.00000	9.41718
4	5200.00000	9.41718
4	5400.00000	9.41718
4	5600.00000	9.41718
4	5800.00000	9.41718
4	6000.00000	9.41718
4	6200.00000	8.97388
4	6400.00000	8.97388
4	6600.00000	8.97388
4	6800.00000	8.97388
4	7000.00000	8.97388
4	7200.00000	8.97388
4	7400.00000	8.70077
4	7600.00000	8.70077
4	7800.00000	8.70077
4	8000.00000	8.70077
4	8200.00000	8.70077
4	8400.00000	8.70077
4	8600.00000	8.74940
4	8800.00000	8.74940
4	9000.00000	8.74940
4	9200.00000	8.74940
4	9400.00000	8.74940
4	9600.00000	8.74940
4	9800.00000	8.74940
4	10000.00000	8.62342
4	10200.00000	8.62342
4	10400.00000	8.62342
4	10600.00000	8.62342
4	10800.00000	8.62342
4	11000.00000	8.62342
4	11200.00000	8.63597
4	11400.00000	8.63597
4	11600.00000	8.63597
4	11800.00000	8.63597
4	12000.00000	8.63597
4	12200.00000	8.63597
4	12400.00000	8.84511
4	12600.00000	8.84511
4	12800.00000	8.84511
4	13000.00000	8.84511
4	13200.00000	8.84511
4	13400.00000	8.84511
4	13600.00000	8.94861
4	13800.00000	8.94861
4	14000.00000	8.94861
4	14200.00000	8.94861
4	14400.00000	8.94861
4	14600.00000	8.94861
4	14800.00000	8.77973
4	15000.00000	8.77973
4	15200.00000	8.77973
4	15400.00000	8.77973
4	15600.00000	8.77973
4	15800.00000	8.77973
4	16000.00000	9.11636
4	16200.00000	9.11636
4	16400.00000	9.11636
4	16600.00000	9.11636
4	16800.00000	9.11636
4	17000.00000	9.11636
4	17200.00000	8.97713
4	17400.00000	8.97713
4	17600.00000	8.97713
4	17800.00000	8.97713
4	18000.00000	8.97713
4	18200.00000	8.97713
4	18400.00000	8.95269
4	18600.00000	8.95269
4	18800.00000	8.95269
4	19000.00000	8.95269
4	19200.00000	8.95269
4	19400.00000	8.95269
4	19600.00000	8.95269
4	19800.00000	8.84711
4	20000.00000	8.84711
5	0.00000	10.41731
5	200.00000	10.41731
5	400.00000	10.41731
5	600.00000	10.41731
5	800.00000	10.41731
5	1000.00000	10.41731
5	1200.00000	10.41731
5	1400.00000	9.56324
5	1600.00000	9.56324
5	1800.00000	9.56324
5	2000.00000	9.56324
5	2200.00000	9.56324
5	2400.00000	9.56324
5	2600.00000	9.96063
5	2800.00000	9.96063
5	3000.00000	9.96063
5	3200.00000	9.96063
5	3400.00000	9.96063
5	3600.00000	9.96063
5	3800.00000	10.10139
5	4000.00000	10.10139
5	4200.00000	10.10139
5	4400.00000	10.10139
5	4600.00000	10.10139
5	4800.00000	10.10139
5	5000.00000	9.61244
5	5200.00000	9.61244
5	5400.00000	9.61244
5	5600.00000	9.61244
5	5800.00000	9.61244
5	6000.00000	9.61244
5	6200.00000	8.84432
5	6400.00000	8.84432
5	6600.00000	8.84432
5	6800.00000	8.84432
5	7000.00000	8.84432
5	7200.00000	8.84432
5	7400.00000	8.78772
5	7600.00000	8.78772
5	7800.00000	8.78772
5	8000.00000	8.78772
5	8200.00000	8.78772
5	8400.00000	8.78772
5	8600.00000	8.87056
5	8800.00000	8.87056
5	9000.00000	8.87056
5	9200.00000	8.87056
5	9400.00000	8.87056
5	9600.00000	8.87056
5	9800.00000	8.87056
5	10000.00000	8.78166
5	10200.00000	8.78166
5	10400.00000	8.78166
5	10600.00000	8.78166
5	10800.00000	8.78166
5	11000.00000	8.78166
5	11200.00000	8.66301
5	11400.00000	8.66301
5	11600.00000	8.66301
5	11800.00000	8.66301
5	12000.00000	8.66301
5	12200.00000	8.66301
5	12400.00000	8.77847
5	12600.00000	8.77847
5	12800.00000	8.77847
5	13000.00000	8.77847
5	13200.00000	8.77847
5	13400.00000	8.77847
5	13600.00000	8.31175
5	13800.00000	8.31175
5	14000.00000	8.31175
5	14200.00000	8.31175
5	14400.00000	8.31175
5	14600.00000	8.31175
5	14800.00000	8.37088
5	15000.00000	8.37088
5	15200.00000	8.37088
5	15400.00000	8.37088
5	15600.00000	8.37088
5	15800.00000	8.37088
5	16000.00000	9.02512
5	16200.00000	9.02512
5	16400.00000	9.02512
5	16600.00000	9.02512
5	16800.00000	9.02512
5	17000.00000	9.02512
5	17200.00000	8.70142
5	17400.00000	8.70142
5	17600.00000	8.70142
5	17800.00000	8.70142
5	18000.00000	8.70142
5	18200.00000	8.70142
5	18400.00000	8.69044
5	18600.00000	8.69044
5	18800.00000	8.69044
5	19000.00000	8.69044
5	19200.00000	8.69044
5	19400.00000	8.69044
5	19600.00000	8.69044
5	19800.00000	8.10979
5	20000.00000	8.10979
6	0.00000	10.10090
6	200.00000	10.10090
6	400.00000	10.10090
6	600.00000	10.10090
6	800.00000	10.10090
6	1000.00000	10.10090
6	1200.00000	10.10090
6	1400.00000	9.95876
6	1600.00000	9.95876
6	1800.00000	9.95876
6	2000.00000	9.95876
6	2200.00000	9.95876
6	2400.00000	9.95876
6	2600.00000	9.77001
6	2800.00000	9.77001
6	3000.00000	9.77001
6	3200.00000	9.77001
6	3400.00000	9.77001
6	3600.00000	9.77001
6	3800.00000	9.60601
6	4000.00000	9.60601
6	4200.00000	9.60601
6	4400.00000	9.60601
6	4600.00000	9.60601
6	4800.00000	9.60601
6	5000.00000	9.26778
6	5200.00000	9.26778
6	5400.00000	9.26778
6	5600.00000	9.26778
6	5800.00000	9.26778
6	6000.00000	9.26778
6	6200.00000	8.83419
6	6400.00000	8.83419
6	6600.00000	8.83419
6	6800.00000	8.83419
6	7000.00000	8.83419
6	7200.00000	8.83419
6	7400.00000	8.99799
6	7600.00000	8.99799
6	7800.00000	8.99799
6	8000.00000	8.99799
6	8200.00000	8.99799
6	8400.00000	8.99799
6	8600.00000	9.20285
6	8800.00000	9.20285
6	9000.00000	9.20285
6	9200.00000	9.20285
6	9400.00000	9.20285
6	9600.00000	9.20285
6	9800.00000	9.20285
6	10000.00000	8.89675
6	10200.00000	8.89675
6	10400.00000	8.89675
6	10600.00000	8.89675
6	10800.00000	8.89675
6	11000.00000	8.89675
6	11200.00000	9.21528
6	11400.00000	9.21528
6	11600.00000	9.21528
6	11800.00000	9.21528
6	12000.00000	9.21528
6	12200.00000	9.21528
6	12400.00000	8.67445
6	12600.00000	8.67445
6	12800.00000	8.67445
6	13000.00000	8.67445
6	13200.00000	8.67445
6	13400.00000	8.67445
6	13600.00000	9.19255
6	13800.00000	9.19255
6	14000.00000	9.19255
6	14200.00000	9.19255
6	14400.00000	9.19255
6	14600.00000	9.19255
6	14800.00000	8.68103
6	15000.00000	8.68103
6	15200.00000	8.68103
6	15400.00000	8.68103
6	15600.00000	8.68103
6	15800.00000	8.68103
6	16000.00000	8.18088
6	16200.00000	8.18088
6	16400.00000	8.18088
6	16600.00000	8.18088
6	16800.00000	8.18088
6	17000.00000	8.18088
6	17200.00000	8.63511
6	17400.00000	8.63511
6	17600.00000	8.63511
6	17800.00000	8.63511
6	18000.00000	8.63511
6	18200.00000	8.63511
6	18400.00000	8.49092
6	18600.00000	8.49092
6	18800.00000	8.49092
6	19000.00000	8.49092
6	19200.00000	8.49092
6	19400.00000	8.49092
6	19600.00000	8.49092
6	19800.00000	8.46138
6	20000.00000	8.46138
7	0.00000	11.02438
7	200.00000	11.02438
7	400.00000	11.02438
7	600.00000	11.02438
7	800.00000	11.02438
7	1000.00000	11.02438
7	1200.00000	11.02438
7	1400.00000	9.60475
7	1600.00000	9.60475
7	1800.00000	9.60475
7	2000.00000	9.60475
7	2200.00000	9.60475
7	2400.00000	9.60475
7	2600.00000	9.73765
7	2800.00000	9.73765
7	3000.00000	9.73765
7	3200.00000	9.73765
7	3400.00000	9.73765
7	3600.00000	9.73765
7	3800.00000	10.35559
7	4000.00000	10.35559
7	4200.00000	10.35559
7	4400.00000	10.35559
7	4600.00000	10.35559
7	4800.00000	10.35559
7	5000.00000	9.54753
7	5200.00000	9.54753
7	5400.00000	9.54753
7	5600.00000	9.54753
7	5800.00000	9.54753
7	6000.00000	9.54753
7	6200.00000	8.72014
7	6400.00000	8.72014
7	6600.00000	8.72014
7	6800.00000	8.72014
7	7000.00000	8.72014
7	7200.00000	8.72014
7	7400.00000	8.57780
7	7600.00000	8.57780
7	7800.00000	8.57780
7	8000.00000	8.57780
7	8200.00000	8.57780
7	8400.00000	8.57780
7	8600.00000	8.27323
7	8800.00000	8.27323
7	9000.00000	8.27323
7	9200.00000	8.27323
7	9400.00000	8.27323
7	9600.00000	8.27323
7	9800.00000	8.27323
7	10000.00000	8.67073
7	10200.00000	8.67073
7	10400.00000	8.67073
7	10600.00000	8.67073
7	10800.00000	8.67073
7	11000.00000	8.67073
7	11200.00000	8.61953
7	11400.00000	8.61953
7	11600.00000	8.61953
7	11800.00000	8.61953
7	12000.00000	8.61953
7	12200.00000	8.61953
7	12400.00000	9.46518
7	12600.00000	9.46518
7	12800.00000	9.46518
7	13000.00000	9.46518
7	13200.00000	9.46518
7	13400.00000	9.46518
7	13600.00000	8.61689
7	13800.00000	8.61689
7	14000.00000	8.61689
7	14200.00000	8.61689
7	14400.00000	8.61689
7	14600.00000	8.61689
7	14800.00000	8.53754
7	15000.00000	8.53754
7	15200.00000	8.53754
7	15400.00000	8.53754
7	15600.00000	8.53754
7	15800.00000	8.53754
7	16000.00000	9.03573
7	16200.00000	9.03573
7	16400.00000	9.03573
7	16600.00000	9.03573
7	16800.00000	9.03573
7	17000.00000	9.03573
7	17200.00000	9.65219
7	17400.00000	9.65219
7	17600.00000	9.65219
7	17800.00000	9.65219
7	18000.00000	9.65219
7	18200.00000	9.65219
7	18400.00000	10.90747
7	18600.00000	10.90747
7	18800.00000	10.90747
7	19000.00000	10.90747
7	19200.00000	10.90747
7	19400.00000	10.90747
7	19600.00000	10.90747
7	19800.00000	10.00847
7	20000.00000	10.00847
8	0.00000	10.38866
8	200.00000	10.38866
8	400.00000	10.38866
8	600.00000	10.38866
8	800.00000	10.38866
8	1000.00000	10.38866
8	1200.00000	10.38866
8	1400.00000	9.65177
8	1600.00000	9.65177
8	1800.00000	9.65177
8	2000.00000	9.65177
8	2200.00000	9.65177
8	2400.00000	9.65177
8	2600.00000	10.12372
8	2800.00000	10.12372
8	3000.00000	10.12372
8	3200.00000	10.12372
8	3400.00000	10.12372
8	3600.00000	10.12372
8	3800.00000	11.12376
8	4000.00000	11.12376
8	4200.00000	11.12376
8	4400.00000	11.12376
8	4600.00000	11.12376
8	4800.00000	11.12376
8	5000.00000	9.63904
8	5200.00000	9.63904
8	5400.00000	9.63904
8	5600.00000	9.63904
8	5800.00000	9.63904
8	6000.00000	9.63904
8	6200.00000	8.57860
8	6400.00000	8.57860
8	6600.00000	8.57860
8	6800.00000	8.57860
8	7000.00000	8.57860
8	7200.00000	8.57860
8	7400.00000	9.19599
8	7600.00000	9.19599
8	7800.00000	9.19599
8	8000.00000	9.19599
8	8200.00000	9.19599
8	8400.00000	9.19599
8	8600.00000	8.69074
8	8800.00000	8.69074
8	9000.00000	8.69074
8	9200.00000	8.69074
8	9400.00000	8.69074
8	9600.00000	8.69074
8	9800.00000	8.69074
8	10000.00000	8.42384
8	10200.00000	8.42384
8	10400.00000	8.42384
8	10600.00000	8.42384
8	10800.00000	8.42384
8	11000.00000	8.42384
8	11200.00000	8.57350
8	11400.00000	8.57350
8	11600.00000	8.57350
8	11800.00000	8.57350
8	12000.00000	8.57350
8	12200.00000	8.57350
8	12400.00000	8.64237
8	12600.00000	8.64237
8	12800.00000	8.64237
8	13000.00000	8.64237
8	13200.00000	8.64237
8	13400.00000	8.64237
8	13600.00000	8.34213
8	13800.00000	8.34213
8	14000.00000	8.34213
8	14200.00000	8.34213
8	14400.00000	8.34213
8	14600.00000	8.34213
8	14800.00000	8.42018
8	15000.00000	8.42018
8	15200.00000	8.42018
8	15400.00000	8.42018
8	15600.00000	8.42018
8	15800.00000	8.42018
8	16000.00000	8.92105
8	16200.00000	8.92105
8	16400.00000	8.92105
8	16600.00000	8.92105
8	16800.00000	8.92105
8	17000.00000	8.92105
8	17200.00000	8.69445
8	17400.00000	8.69445
8	17600.00000	8.69445
8	17800.00000	8.69445
8	18000.00000	8.69445
8	18200.00000	8.69445
8	18400.00000	8.90515
8	18600.00000	8.90515
8	18800.00000	8.90515
8	19000.00000	8.90515
8	19200.00000	8.90515
8	19400.00000	8.90515
8	19600.00000	8.90515
8	19800.00000	8.32797
8	20000.00000	8.32797
9	0.00000	10.19953
9	200.00000	10.19953
9	400.00000	10.19953
9	600.00000	10.19953
9	800.00000	10.19953
9	1000.00000	10.19953
9	1200.00000	10.19953
9	1400.00000	9.60251
9	1600.00000	9.60251
9	1800.00000	9.60251
9	2000.00000	9.60251
9	2200.00000	9.60251
9	2400.00000	9.60251
9	2600.00000	9.75073
9	2800.00000	9.75073
9	3000.00000	9.75073
9	3200.00000	9.75073
9	3400.00000	9.75073
9	3600.00000	9.75073
9	3800.00000	10.31237
9	4000.00000	10.31237
9	4200.00000	10.31237
9	4400.00000	10.31237
9	4600.00000	10.31237
9	4800.00000	10.31237
9	5000.00000	9.68904
9	5200.00000	9.68904
9	5400.00000	9.68904
9	5600.00000	9.68904
9	5800.00000	9.68904
9	6000.00000	9.68904
9	6200.00000	8.38630
9	6400.00000	8.38630
9	6600.00000	8.38630
9	6800.00000	8.38630
9	7000.00000	8.38630
9	7200.00000	8.38630
9	7400.00000	8.51352
9	7600.00000	8.51352
9	7800.00000	8.51352
9	8000.00000	8.51352
9	8200.00000	8.51352
9	8400.00000	8.51352
9	8600.00000	9.24617
9	8800.00000	9.24617
9	9000.00000	9.24617
9	9200.00000	9.24617
9	9400.00000	9.24617
9	9600.00000	9.24617
9	9800.00000	9.24617
9	10000.00000	8.51781
9	10200.00000	8.51781
9	10400.00000	8.51781
9	10600.00000	8.51781
9	10800.00000	8.51781
9	11000.00000	8.51781
9	11200.00000	9.07300
9	11400.00000	9.07300
9	11600.00000	9.07300
9	11800.00000	9.07300
9	12000.00000	9.07300
9	12200.00000	9.07300
9	12400.00000	8.79851
9	12600.00000	8.79851
9	12800.00000	8.79851
9	13000.00000	8.79851
9	13200.00000	8.79851
9	13400.00000	8.79851
9	13600.00000	9.01095
9	13800.00000	9.01095
9	14000.00000	9.01095
9	14200.00000	9.01095
9	14400.00000	9.01095
9	14600.00000	9.01095
9	14800.00000	8.86353
9	15000.00000	8.86353
9	15200.00000	8.86353
9	15400.00000	8.86353
9	15600.00000	8.86353
9	15800.00000	8.86353
9	16000.00000	8.92980
9	16200.00000	8.92980
9	16400.00000	8.92980
9	16600.00000	8.92980
9	16800.00000	8.92980
9	17000.00000	8.92980
9	17200.00000	9.14445
9	17400.00000	9.14445
9	17600.00000	9.14445
9	17800.00000	9.14445
9	18000.00000	9.14445
9	18200.00000	9.14445
9	18400.00000	8.88779
9	18600.00000	8.88779
9	18800.00000	8.88779
9	19000.00000	8.88779
9	19200.00000	8.88779
9	19400.00000	8.88779
9	19600.00000	8.88779
9	19800.00000	8.63659
9	20000.00000	8.63659
10	0.00000	10.30468
10	200.00000	10.30468
10	400.00000	10.30468
10	600.00000	10.30468
10	800.00000	10.30468
10	1000.00000	10.30468
10	1200.00000	10.30468
10	1400.00000	9.58602
10	1600.00000	9.58602
10	1800.00000	9.58602
10	2000.00000	9.58602
10	2200.00000	9.58602
10	2400.00000	9.58602
10	2600.00000	9.71047
10	2800.00000	9.71047
10	3000.00000	9.71047
10	3200.00000	9.71047
10	3400.00000	9.71047
10	3600.00000	9.71047
10	3800.00000	10.38164
10	4000.00000	10.38164
10	4200.00000	10.38164
10	4400.00000	10.38164
10	4600.00000	10.38164
10	4800.00000	10.38164
10	5000.00000	10.03689
10	5200.00000	10.03689
10	5400.00000	10.03689
10	5600.00000	10.03689
10	5800.00000	10.03689
10	6000.00000	10.03689
10	6200.00000	8.66244
10	6400.00000	8.66244
10	6600.00000	8.66244
10	6800.00000	8.66244
10	7000.00000	8.66244
10	7200.00000	8.66244
10	7400.00000	7.96723
10	7600.00000	7.96723
10	7800.00000	7.96723
10	8000.00000	7.96723
10	8200.00000	7.96723
10	8400.00000	7.96723
10	8600.00000	9.16467
10	8800.00000	9.16467
10	9000.00000	9.16467
10	9200.00000	9.16467
10	9400.00000	9.16467
10	9600.00000	9.16467
10	9800.00000	9.16467
10	10000.00000	8.89800
10	10200.00000	8.89800
10	10400.00000	8.89800
10	10600.00000	8.89800
10	10800.00000	8.89800
10	11000.00000	8.89800
10	11200.00000	8.75683
10	11400.00000	8.75683
10	11600.00000	8.75683
10	11800.00000	8.75683
10	12000.00000	8.75683
10	12200.00000	8.75683
10	12400.00000	8.83616
10	12600.00000	8.83616
10	12800.00000	8.83616
10	13000.00000	8.83616
10	13200.00000	8.83616
10	13400.00000	8.83616
10	13600.00000	8.68267
10	13800.00000	8.68267
10	14000.00000	8.68267
10	14200.00000	8.68267
10	14400.00000	8.68267
10	14600.00000	8.68267
10	14800.00000	8.31187
10	15000.00000	8.31187
10	15200.00000	8.31187
10	15400.00000	8.31187
10	15600.00000	8.31187
10	15800.00000	8.31187
10	16000.00000	8.61371
10	16200.00000	8.61371
10	16400.00000	8.61371
10	16600.00000	8.61371
10	16800.00000	8.61371
10	17000.00000	8.61371
10	17200.00000	8.38711
10	17400.00000	8.38711
10	17600.00000	8.38711
10	17800.00000	8.38711
10	18000.00000	8.38711
10	18200.00000	8.38711
10	18400.00000	8.81809
10	18600.00000	8.81809
10	18800.00000	8.81809
10	19000.00000	8.81809
10	19200.00000	8.81809
10	19400.00000	8.81809
10	19600.00000	8.81809
10	19800.00000	8.80420
10	20000.00000	8.80420
11	0.00000	10.17378
11	200.00000	10.17378
11	400.00000	10.17378
11	600.00000	10.17378
11	800.00000	10.17378
11	1000.00000	10.17378
11	1200.00000	10.17378
11	1400.00000	9.79455
11	1600.00000	9.79455
11	1800.00000	9.79455
11	2000.00000	9.79455
11	2200.00000	9.79455
11	2400.00000	9.79455
11	2600.00000	10.05217
11	2800.00000	10.05217
11	3000.00000	10.05217
11	3200.00000	10.05217
11	3400.00000	10.05217
11	3600.00000	10.05217
11	3800.00000	10.14943
11	4000.00000	10.14943
11	4200.00000	10.14943
11	4400.00000	10.14943
11	4600.00000	10.14943
11	4800.00000	10.14943
11	5000.00000	9.06967
11	5200.00000	9.06967
11	5400.00000	9.06967
11	5600.00000	9.06967
11	5800.00000	9.06967
11	6000.00000	9.06967
11	6200.00000	8.58869
11	6400.00000	8.58869
11	6600.00000	8.58869
11	6800.00000	8.58869
11	7000.00000	8.58869
11	7200.00000	8.58869
11	7400.00000	8.51959
11	7600.00000	8.51959
11	7800.00000	8.51959
11	8000.00000	8.51959
11	8200.00000	8.51959
11	8400.00000	8.51959
11	8600.00000	8.57635
11	8800.00000	8.57635
11	9000.00000	8.57635
11	9200.00000	8.57635
11	9400.00000	8.57635
11	9600.00000	8.57635
11	9800.00000	8.57635
11	10000.00000	8.93639
11	10200.00000	8.93639
11	10400.00000	8.93639
11	10600.00000	8.93639
11	10800.00000	8.93639
11	11000.00000	8.93639
11	11200.00000	8.72952
11	11400.00000	8.72952
11	11600.00000	8.72952
11	11800.00000	8.72952
11	12000.00000	8.72952
11	12200.00000	8.72952
11	12400.00000	8.58215
11	12600.00000	8.58215
11	12800.00000	8.58215
11	13000.00000	8.58215
11	13200.00000	8.58215
11	13400.00000	8.58215
11	13600.00000	8.58749
