draw	time	log_ne
4	7000.00000	9.97866
4	7200.00000	9.97866
4	7400.00000	9.97866
4	7600.00000	9.97866
4	7800.00000	9.09502
4	8000.00000	9.09502
4	8200.00000	9.09502
4	8400.00000	9.09502
4	8600.00000	9.09502
4	8800.00000	9.90255
4	9000.00000	9.90255
4	9200.00000	9.90255
4	9400.00000	9.90255
4	9600.00000	9.90255
4	9800.00000	9.72239
4	10000.00000	9.72239
4	10200.00000	9.72239
4	10400.00000	9.72239
4	10600.00000	9.07329
4	10800.00000	9.07329
4	11000.00000	9.07329
4	11200.00000	9.07329
4	11400.00000	9.07329
4	11600.00000	10.11093
4	11800.00000	10.11093
4	12000.00000	10.11093
4	12200.00000	10.11093
4	12400.00000	10.11093
4	12600.00000	9.89430
4	12800.00000	9.89430
4	13000.00000	9.89430
4	13200.00000	9.89430
4	13400.00000	9.89430
4	13600.00000	9.74405
4	13800.00000	9.74405
4	14000.00000	9.74405
4	14200.00000	9.74405
4	14400.00000	9.74405
4	14600.00000	10.12628
4	14800.00000	10.12628
4	15000.00000	10.12628
4	15200.00000	10.12628
4	15400.00000	9.71326
4	15600.00000	9.71326
4	15800.00000	9.71326
4	16000.00000	9.71326
4	16200.00000	9.71326
4	16400.00000	9.76182
4	16600.00000	9.76182
4	16800.00000	9.76182
4	17000.00000	9.76182
4	17200.00000	9.76182
4	17400.00000	8.10410
4	17600.00000	8.10410
4	17800.00000	8.10410
4	18000.00000	8.10410
4	18200.00000	8.10410
4	18400.00000	8.08303
4	18600.00000	8.08303
4	18800.00000	8.08303
4	19000.00000	8.08303
4	19200.00000	8.08303
4	19400.00000	9.13806
4	19600.00000	9.13806
4	19800.00000	9.13806
4	20000.00000	9.13806
5	0.00000	11.68565
5	200.00000	11.68565
5	400.00000	11.68565
5	600.00000	11.68565
5	800.00000	11.68565
5	1000.00000	11.88747
5	1200.00000	11.88747
5	1400.00000	11.88747
5	1600.00000	11.88747
5	1800.00000	11.88747
5	2000.00000	11.27731
5	2200.00000	11.27731
5	2400.00000	11.27731
5	2600.00000	11.27731
5	2800.00000	11.27731
5	3000.00000	10.62306
5	3200.00000	10.62306
5	3400.00000	10.62306
5	3600.00000	10.62306
5	3800.00000	10.62306
5	4000.00000	9.95792
5	4200.00000	9.95792
5	4400.00000	9.95792
5	4600.00000	9.95792
5	4800.00000	9.95792
5	5000.00000	10.31300
5	5200.00000	10.31300
5	5400.00000	10.31300
5	5600.00000	10.31300
5	5800.00000	10.51972
5	6000.00000	10.51972
5	6200.00000	10.51972
5	6400.00000	10.51972
5	6600.00000	10.51972
5	6800.00000	10.05278
5	7000.00000	10.05278
5	7200.00000	10.05278
5	7400.00000	10.05278
5	7600.00000	10.05278
5	7800.00000	9.71639
5	8000.00000	9.71639
5	8200.00000	9.71639
5	8400.00000	9.71639
5	8600.00000	9.71639
5	8800.00000	9.45249
5	9000.00000	9.45249
5	9200.00000	9.45249
5	9400.00000	9.45249
5	9600.00000	9.45249
5	9800.00000	9.62771
5	10000.00000	9.62771
5	10200.00000	9.62771
5	10400.00000	9.62771
5	10600.00000	8.98205
5	10800.00000	8.98205
5	11000.00000	8.98205
5	11200.00000	8.98205
5	11400.00000	8.98205
5	11600.00000	9.15981
5	11800.00000	9.15981
5	12000.00000	9.15981
5	12200.00000	9.15981
5	12400.00000	9.15981
5	12600.00000	9.59214
5	12800.00000	9.59214
5	13000.00000	9.59214
5	13200.00000	9.59214
5	13400.00000	9.59214
5	13600.00000	9.74288
5	13800.00000	9.74288
5	14000.00000	9.74288
5	14200.00000	9.74288
5	14400.00000	9.74288
5	14600.00000	9.11822
5	14800.00000	9.11822
5	15000.00000	9.11822
5	15200.00000	9.11822
5	15400.00000	8.94773
5	15600.00000	8.94773
5	15800.00000	8.94773
5	16000.00000	8.94773
5	16200.00000	8.94773
5	16400.00000	8.75862
5	16600.00000	8.75862
5	16800.00000	8.75862
5	17000.00000	8.75862
5	17200.00000	8.75862
5	17400.00000	8.91978
5	17600.00000	8.91978
5	17800.00000	8.91978
5	18000.00000	8.91978
5	18200.00000	8.91978
5	18400.00000	8.18737
5	18600.00000	8.18737
5	18800.00000	8.18737
5	19000.00000	8.18737
5	19200.00000	8.18737
5	19400.00000	8.50121
5	19600.00000	8.50121
5	19800.00000	8.50121
5	20000.00000	8.50121
6	0.00000	11.81714
6	200.00000	11.81714
6	400.00000	11.81714
6	600.00000	11.81714
6	800.00000	11.81714
6	1000.00000	11.44234
6	1200.00000	11.44234
6	1400.00000	11.44234
6	1600.00000	11.44234
6	1800.00000	11.44234
6	2000.00000	11.52332
6	2200.00000	11.52332
6	2400.00000	11.52332
6	2600.00000	11.52332
6	2800.00000	11.52332
6	3000.00000	11.01300
6	3200.00000	11.01300
6	3400.00000	11.01300
6	3600.00000	11.01300
6	3800.00000	11.01300
6	4000.00000	9.68542
6	4200.00000	9.68542
6	4400.00000	9.68542
6	4600.00000	9.68542
6	4800.00000	9.68542
6	5000.00000	10.43803
6	5200.00000	10.43803
6	5400.00000	10.43803
6	5600.00000	10.43803
6	5800.00000	10.65235
6	6000.00000	10.65235
6	6200.00000	10.65235
6	6400.00000	10.65235
6	6600.00000	10.65235
6	6800.00000	9.97419
6	7000.00000	9.97419
6	7200.00000	9.97419
6	7400.00000	9.97419
6	7600.00000	9.97419
6	7800.00000	9.71950
6	8000.00000	9.71950
6	8200.00000	9.71950
6	8400.00000	9.71950
6	8600.00000	9.71950
6	8800.00000	9.73392
6	9000.00000	9.73392
6	9200.00000	9.73392
6	9400.00000	9.73392
6	9600.00000	9.73392
6	9800.00000	9.64700
6	10000.00000	9.64700
6	10200.00000	9.64700
6	10400.00000	9.64700
6	10600.00000	10.00461
6	10800.00000	10.00461
6	11000.00000	10.00461
6	11200.00000	10.00461
6	11400.00000	10.00461
6	11600.00000	10.45629
6	11800.00000	10.45629
6	12000.00000	10.45629
6	12200.00000	10.45629
6	12400.00000	10.45629
6	12600.00000	9.96264
6	12800.00000	9.96264
6	13000.00000	9.96264
6	13200.00000	9.96264
6	13400.00000	9.96264
6	13600.00000	9.62109
6	13800.00000	9.62109
6	14000.00000	9.62109
6	14200.00000	9.62109
6	14400.00000	9.62109
6	14600.00000	10.01059
6	14800.00000	10.01059
6	15000.00000	10.01059
6	15200.00000	10.01059
6	15400.00000	10.21950
6	15600.00000	10.21950
6	15800.00000	10.21950
6	16000.00000	10.21950
6	16200.00000	10.21950
6	16400.00000	9.11247
6	16600.00000	9.11247
6	16800.00000	9.11247
6	17000.00000	9.11247
6	17200.00000	9.11247
6	17400.00000	8.83440
6	17600.00000	8.83440
6	17800.00000	8.83440
6	18000.00000	8.83440
6	18200.00000	8.83440
6	18400.00000	8.04956
6	18600.00000	8.04956
6	18800.00000	8.04956
6	19000.00000	8.04956
6	19200.00000	8.04956
6	19400.00000	8.70123
6	19600.00000	8.70123
6	19800.00000	8.70123
6	20000.00000	8.70123
7	0.00000	11.95033
7	200.00000	11.95033
7	400.00000	11.95033
7	600.00000	11.95033
7	800.00000	11.95033
7	1000.00000	11.35368
7	1200.00000	11.35368
7	1400.00000	11.35368
7	1600.00000	11.35368
7	1800.00000	11.35368
7	2000.00000	11.45740
7	2200.00000	11.45740
7	2400.00000	11.45740
7	2600.00000	11.45740
7	2800.00000	11.45740
7	3000.00000	11.07274
7	3200.00000	11.07274
7	3400.00000	11.07274
7	3600.00000	11.07274
7	3800.00000	11.07274
7	4000.00000	9.64422
7	4200.00000	9.64422
7	4400.00000	9.64422
7	4600.00000	9.64422
7	4800.00000	9.64422
7	5000.00000	10.51565
7	5200.00000	10.51565
7	5400.00000	10.51565
7	5600.00000	10.51565
7	5800.00000	10.45758
7	6000.00000	10.45758
7	6200.00000	10.45758
7	6400.00000	10.45758
7	6600.00000	10.45758
7	6800.00000	10.78061
7	7000.00000	10.78061
7	7200.00000	10.78061
7	7400.00000	10.78061
7	7600.00000	10.78061
7	7800.00000	9.63926
7	8000.00000	9.63926
7	8200.00000	9.63926
7	8400.00000	9.63926
7	8600.00000	9.63926
7	8800.00000	9.61159
7	9000.00000	9.61159
7	9200.00000	9.61159
7	9400.00000	9.61159
7	9600.00000	9.61159
7	9800.00000	9.56230
7	10000.00000	9.56230
7	10200.00000	9.56230
7	10400.00000	9.56230
7	10600.00000	9.62581
7	10800.00000	9.62581
7	11000.00000	9.62581
7	11200.00000	9.62581
7	11400.00000	9.62581
7	11600.00000	10.11091
7	11800.00000	10.11091
7	12000.00000	10.11091
7	12200.00000	10.11091
7	12400.00000	10.11091
7	12600.00000	10.39940
7	12800.00000	10.39940
7	13000.00000	10.39940
7	13200.00000	10.39940
7	13400.00000	10.39940
7	13600.00000	10.96481
7	13800.00000	10.96481
7	14000.00000	10.96481
7	14200.00000	10.96481
7	14400.00000	10.96481
7	14600.00000	9.50272
7	14800.00000	9.50272
7	15000.00000	9.50272
7	15200.00000	9.50272
7	15400.00000	9.16132
7	15600.00000	9.16132
7	15800.00000	9.16132
7	16000.00000	9.16132
7	16200.00000	9.16132
7	16400.00000	9.56969
7	16600.00000	9.56969
7	16800.00000	9.56969
7	17000.00000	9.56969
7	17200.00000	9.56969
7	17400.00000	9.59944
7	17600.00000	9.59944
7	17800.00000	9.59944
7	18000.00000	9.59944
7	18200.00000	9.59944
7	18400.00000	7.56520
7	18600.00000	7.56520
7	18800.00000	7.56520
7	19000.00000	7.56520
7	19200.00000	7.56520
7	19400.00000	9.05206
7	19600.00000	9.05206
7	19800.00000	9.05206
7	20000.00000	9.05206
8	0.00000	11.77054
8	200.00000	11.77054
8	400.00000	11.77054
8	600.00000	11.77054
8	800.00000	11.77054
8	1000.00000	11.61918
8	1200.00000	11.61918
8	1400.00000	11.61918
8	1600.00000	11.61918
8	1800.00000	11.61918
8	2000.00000	11.74597
8	2200.00000	11.74597
8	2400.00000	11.74597
8	2600.00000	11.74597
8	2800.00000	11.74597
8	3000.00000	10.65756
8	3200.00000	10.65756
8	3400.00000	10.65756
8	3600.00000	10.65756
8	3800.00000	10.65756
8	4000.00000	9.85860
8	4200.00000	9.85860
8	4400.00000	9.85860
8	4600.00000	9.85860
8	4800.00000	9.85860
8	5000.00000	10.45195
8	5200.00000	10.45195
8	5400.00000	10.45195
8	5600.00000	10.45195
8	5800.00000	10.82955
8	6000.00000	10.82955
8	6200.00000	10.82955
8	6400.00000	10.82955
8	6600.00000	10.82955
8	6800.00000	10.60919
8	7000.00000	10.60919
8	7200.00000	10.60919
8	7400.00000	10.60919
8	7600.00000	10.60919
8	7800.00000	9.47896
8	8000.00000	9.47896
8	8200.00000	9.47896
8	8400.00000	9.47896
8	8600.00000	9.47896
8	8800.00000	9.66127
8	9000.00000	9.66127
8	9200.00000	9.66127
8	9400.00000	9.66127
8	9600.00000	9.66127
8	9800.00000	9.52915
8	10000.00000	9.52915
8	10200.00000	9.52915
8	10400.00000	9.52915
8	10600.00000	9.04677
8	10800.00000	9.04677
8	11000.00000	9.04677
8	11200.00000	9.04677
8	11400.00000	9.04677
8	11600.00000	10.24381
8	11800.00000	10.24381
8	12000.00000	10.24381
8	12200.00000	10.24381
8	12400.00000	10.24381
8	12600.00000	10.28019
8	12800.00000	10.28019
8	13000.00000	10.28019
8	13200.00000	10.28019
8	13400.00000	10.28019
8	13600.00000	9.58372
8	13800.00000	9.58372
8	14000.00000	9.58372
8	14200.00000	9.58372
8	14400.00000	9.58372
8	14600.00000	9.21132
8	14800.00000	9.21132
8	15000.00000	9.21132
8	15200.00000	9.21132
8	15400.00000	9.06252
8	15600.00000	9.06252
8	15800.00000	9.06252
8	16000.00000	9.06252
8	16200.00000	9.06252
8	16400.00000	10.06263
8	16600.00000	10.06263
8	16800.00000	10.06263
8	17000.00000	10.06263
8	17200.00000	10.06263
8	17400.00000	9.49116
8	17600.00000	9.49116
8	17800.00000	9.49116
8	18000.00000	9.49116
8	18200.00000	9.49116
8	18400.00000	9.13781
8	18600.00000	9.13781
8	18800.00000	9.13781
8	19000.00000	9.13781
8	19200.00000	9.13781
8	19400.00000	7.99228
8	19600.00000	7.99228
8	19800.00000	7.99228
8	20000.00000	7.99228
9	0.00000	11.59118
9	200.00000	11.59118
9	400.00000	11.59118
9	600.00000	11.59118
9	800.00000	11.59118
9	1000.00000	11.55283
9	1200.00000	11.55283
9	1400.00000	11.55283
9	1600.00000	11.55283
9	1800.00000	11.55283
9	2000.00000	11.59019
9	2200.00000	11.59019
9	2400.00000	11.59019
9	2600.00000	11.59019
9	2800.00000	11.59019
9	3000.00000	10.32032
9	3200.00000	10.32032
9	3400.00000	10.32032
9	3600.00000	10.32032
9	3800.00000	10.32032
9	4000.00000	10.38027
9	4200.00000	10.38027
9	4400.00000	10.38027
9	4600.00000	10.38027
9	4800.00000	10.38027
9	5000.00000	9.94028
9	5200.00000	9.94028
9	5400.00000	9.94028
9	5600.00000	9.94028
9	5800.00000	10.62548
9	6000.00000	10.62548
9	6200.00000	10.62548
9	6400.00000	10.62548
9	6600.00000	10.62548
9	6800.00000	10.04438
9	7000.00000	10.04438
9	7200.00000	10.04438
9	7400.00000	10.04438
9	7600.00000	10.04438
9	7800.00000	9.40776
9	8000.00000	9.40776
9	8200.00000	9.40776
9	8400.00000	9.40776
9	8600.00000	9.40776
9	8800.00000	9.52473
9	9000.00000	9.52473
9	9200.00000	9.52473
9	9400.00000	9.52473
9	9600.00000	9.52473
9	9800.00000	9.28201
9	10000.00000	9.28201
9	10200.00000	9.28201
9	10400.00000	9.28201
9	10600.00000	9.71263
9	10800.00000	9.71263
9	11000.00000	9.71263
9	11200.00000	9.71263
9	11400.00000	9.71263
9	11600.00000	9.73512
9	11800.00000	9.73512
9	12000.00000	9.73512
9	12200.00000	9.73512
9	12400.00000	9.73512
9	12600.00000	9.51342
9	12800.00000	9.51342
9	13000.00000	9.51342
9	13200.00000	9.51342
9	13400.00000	9.51342
9	13600.00000	10.37709
9	13800.00000	10.37709
9	14000.00000	10.37709
9	14200.00000	10.37709
9	14400.00000	10.37709
9	14600.00000	8.66470
9	14800.00000	8.66470
9	15000.00000	8.66470
9	15200.00000	8.66470
9	15400.00000	9.00838
9	15600.00000	9.00838
9	15800.00000	9.00838
9	16000.00000	9.00838
9	16200.00000	9.00838
9	16400.00000	8.56542
9	16600.00000	8.56542
9	16800.00000	8.56542
9	17000.00000	8.56542
9	17200.00000	8.56542
9	17400.00000	8.55445
9	17600.00000	8.55445
9	17800.00000	8.55445
9	18000.00000	8.55445
9	18200.00000	8.55445
9	18400.00000	8.63852
9	18600.00000	8.63852
9	18800.00000	8.63852
9	19000.00000	8.63852
9	19200.00000	8.63852
9	19400.00000	8.06066
9	19600.00000	8.06066
9	19800.00000	8.06066
9	20000.00000	8.06066
10	0.00000	11.50613
10	200.00000	11.50613
10	400.00000	11.50613
10	600.00000	11.50613
10	800.00000	11.50613
10	1000.00000	11.48573
10	1200.00000	11.48573
10	1400.00000	11.48573
10	1600.00000	11.48573
10	1800.00000	11.48573
10	2000.00000	11.22789
10	2200.00000	11.22789
10	2400.00000	11.22789
10	2600.00000	11.22789
10	2800.00000	11.22789
10	3000.00000	10.53214
10	3200.00000	10.53214
10	3400.00000	10.53214
10	3600.00000	10.53214
10	3800.00000	10.53214
10	4000.00000	9.97628
10	4200.00000	9.97628
10	4400.00000	9.97628
10	4600.00000	9.97628
10	4800.00000	9.97628
10	5000.00000	10.35515
10	5200.00000	10.35515
10	5400.00000	10.35515
10	5600.00000	10.35515
10	5800.00000	10.22943
10	6000.00000	10.22943
10	6200.00000	10.22943
10	6400.00000	10.22943
10	6600.00000	10.22943
10	6800.00000	9.99283
10	7000.00000	9.99283
10	7200.00000	9.99283
10	7400.00000	9.99283
10	7600.00000	9.99283
10	7800.00000	9.48233
10	8000.00000	9.48233
10	8200.00000	9.48233
10	8400.00000	9.48233
10	8600.00000	9.48233
10	8800.00000	9.77024
10	9000.00000	9.77024
10	9200.00000	9.77024
10	9400.00000	9.77024
10	9600.00000	9.77024
10	9800.00000	9.94054
10	10000.00000	9.94054
10	10200.00000	9.94054
10	10400.00000	9.94054
10	10600.00000	9.55091
10	10800.00000	9.55091
10	11000.00000	9.55091
10	11200.00000	9.55091
10	11400.00000	9.55091
10	11600.00000	9.48643
10	11800.00000	9.48643
10	12000.00000	9.48643
10	12200.00000	9.48643
10	12400.00000	9.48643
10	12600.00000	9.47420
10	12800.00000	9.47420
10	13000.00000	9.47420
10	13200.00000	9.47420
10	13400.00000	9.47420
10	13600.00000	9.79673
10	13800.00000	9.79673
10	14000.00000	9.79673
10	14200.00000	9.79673
10	14400.00000	9.79673
10	14600.00000	9.25056
10	14800.00000	9.25056
10	15000.00000	9.25056
10	15200.00000	9.25056
10	15400.00000	9.17441
10	15600.00000	9.17441
10	15800.00000	9.17441
10	16000.00000	9.17441
10	16200.00000	9.17441
10	16400.00000	8.68789
10	16600.00000	8.68789
10	16800.00000	8.68789
10	17000.00000	8.68789
10	17200.00000	8.68789
10	17400.00000	8.45065
10	17600.00000	8.45065
10	17800.00000	8.45065
10	18000.00000	8.45065
10	18200.00000	8.45065
10	18400.00000	9.09515
10	18600.00000	9.09515
10	18800.00000	9.09515
10	19000.00000	9.09515
10	19200.00000	9.09515
10	19400.00000	8.93360
10	19600.00000	8.93360
10	19800.00000	8.93360
10	20000.00000	8.93360
11	0.00000	11.80577
11	200.00000	11.80577
11	400.00000	11.80577
11	600.00000	11.80577
11	800.00000	11.80577
11	1000.00000	11.55930
11	1200.00000	11.55930
11	1400.00000	11.55930
11	1600.00000	11.55930
11	1800.00000	11.55930
11	2000.00000	11.13582
11	2200.00000	11.13582
11	2400.00000	11.13582
11	2600.00000	11.13582
11	2800.00000	11.13582
11	3000.00000	10.65755
11	3200.00000	10.65755
11	3400.00000	10.65755
11	3600.00000	10.65755
11	3800.00000	10.65755
11	4000.00000	9.81121
11	4200.00000	9.81121
11	4400.00000	9.81121
11	4600.00000	9.81121
11	4800.00000	9.81121
11	5000.00000	10.20246
11	5200.00000	10.20246
11	5400.00000	10.20246
11	5600.00000	10.20246
11	5800.00000	10.91280
11	6000.00000	10.91280
11	6200.00000	10.91280
11	6400.00000	10.91280
11	6600.00000	10.91280
11	6800.00000	9.97267
11	7000.00000	9.97267
11	7200.00000	9.97267
11	7400.00000	9.97267
11	7600.00000	9.97267
11	7800.00000	9.55282
11	8000.00000	9.55282
11	8200.00000	9.55282
11	8400.00000	9.55282
11	8600.00000	9.55282
11	8800.00000	10.13562
11	9000.00000	10.13562
11	9200.00000	10.13562
11	9400.00000	10.13562
11	9600.00000	10.13562
11	9800.00000	9.60799
11	10000.00000	9.60799
11	10200.00000	9.60799
11	10400.00000	9.60799
11	10600.00000	9.38793
11	10800.00000	9.38793
11	11000.00000	9.38793
11	11200.00000	9.38793
11	11400.00000	9.38793
11	11600.00000	10.08467
11	11800.00000	10.08467
11	12000.00000	10.08467
11	12200.00000	10.08467
11	12400.00000	10.08467
11	12600.00000	9.85453
11	12800.00000	9.85453
11	13000.00000	9.85453
11	13200.00000	9.85453
11	13400.00000	9.85453
11	13600.00000	10.40126
