draw	time	log_ne
4	17000.00000	9.04504
4	17200.00000	9.04504
4	17400.00000	9.04504
4	17600.00000	9.04504
4	17800.00000	9.35325
4	18000.00000	9.35325
4	18200.00000	9.35325
4	18400.00000	9.35325
4	18600.00000	9.35325
4	18800.00000	9.77123
4	19000.00000	9.77123
4	19200.00000	9.77123
4	19400.00000	9.77123
4	19600.00000	9.77123
4	19800.00000	9.68153
4	20000.00000	9.68153
5	0.00000	10.00567
5	200.00000	10.00567
5	400.00000	10.00567
5	600.00000	10.00567
5	800.00000	10.00567
5	1000.00000	9.98203
5	1200.00000	9.98203
5	1400.00000	9.98203
5	1600.00000	9.98203
5	1800.00000	9.98203
5	2000.00000	9.53050
5	2200.00000	9.53050
5	2400.00000	9.53050
5	2600.00000	9.53050
5	2800.00000	9.53050
5	3000.00000	9.01609
5	3200.00000	9.01609
5	3400.00000	9.01609
5	3600.00000	9.01609
5	3800.00000	9.01609
5	4000.00000	8.97366
5	4200.00000	8.97366
5	4400.00000	8.97366
5	4600.00000	8.97366
5	4800.00000	8.97366
5	5000.00000	8.75983
5	5200.00000	8.75983
5	5400.00000	8.75983
5	5600.00000	8.75983
5	5800.00000	8.75983
5	6000.00000	8.92403
5	6200.00000	8.92403
5	6400.00000	8.92403
5	6600.00000	8.92403
5	6800.00000	8.92403
5	7000.00000	8.90178
5	7200.00000	8.90178
5	7400.00000	8.90178
5	7600.00000	8.90178
5	7800.00000	8.90178
5	8000.00000	9.21382
5	8200.00000	9.21382
5	8400.00000	9.21382
5	8600.00000	9.21382
5	8800.00000	9.21382
5	9000.00000	9.00963
5	9200.00000	9.00963
5	9400.00000	9.00963
5	9600.00000	9.00963
5	9800.00000	9.00963
5	10000.00000	9.17687
5	10200.00000	9.17687
5	10400.00000	9.17687
5	10600.00000	9.17687
5	10800.00000	9.17687
5	11000.00000	9.61280
5	11200.00000	9.61280
5	11400.00000	9.61280
5	11600.00000	9.61280
5	11800.00000	9.61280
5	12000.00000	9.92268
5	12200.00000	9.92268
5	12400.00000	9.92268
5	12600.00000	9.92268
5	12800.00000	9.92268
5	13000.00000	10.15804
5	13200.00000	10.15804
5	13400.00000	10.15804
5	13600.00000	10.15804
5	13800.00000	10.15804
5	14000.00000	9.88330
5	14200.00000	9.88330
5	14400.00000	9.88330
5	14600.00000	9.88330
5	14800.00000	9.88330
5	15000.00000	9.55119
5	15200.00000	9.55119
5	15400.00000	9.55119
5	15600.00000	9.55119
5	15800.00000	9.65631
5	16000.00000	9.65631
5	16200.00000	9.65631
5	16400.00000	9.65631
5	16600.00000	9.65631
5	16800.00000	9.95053
5	17000.00000	9.95053
5	17200.00000	9.95053
5	17400.00000	9.95053
5	17600.00000	9.95053
5	17800.00000	9.72432
5	18000.00000	9.72432
5	18200.00000	9.72432
5	18400.00000	9.72432
5	18600.00000	9.72432
5	18800.00000	9.65069
5	19000.00000	9.65069
5	19200.00000	9.65069
5	19400.00000	9.65069
5	19600.00000	9.65069
5	19800.00000	9.38349
5	20000.00000	9.38349
6	0.00000	9.97172
6	200.00000	9.97172
6	400.00000	9.97172
6	600.00000	9.97172
6	800.00000	9.97172
6	1000.00000	9.97785
6	1200.00000	9.97785
6	1400.00000	9.97785
6	1600.00000	9.97785
6	1800.00000	9.97785
6	2000.00000	9.43489
6	2200.00000	9.43489
6	2400.00000	9.43489
6	2600.00000	9.43489
6	2800.00000	9.43489
6	3000.00000	8.60052
6	3200.00000	8.60052
6	3400.00000	8.60052
6	3600.00000	8.60052
6	3800.00000	8.60052
6	4000.00000	9.33283
6	4200.00000	9.33283
6	4400.00000	9.33283
6	4600.00000	9.33283
6	4800.00000	9.33283
6	5000.00000	8.84961
6	5200.00000	8.84961
6	5400.00000	8.84961
6	5600.00000	8.84961
6	5800.00000	8.84961
6	6000.00000	9.21107
6	6200.00000	9.21107
6	6400.00000	9.21107
6	6600.00000	9.21107
6	6800.00000	9.21107
6	7000.00000	9.04295
6	7200.00000	9.04295
6	7400.00000	9.04295
6	7600.00000	9.04295
6	7800.00000	9.04295
6	8000.00000	9.10226
6	8200.00000	9.10226
6	8400.00000	9.10226
6	8600.00000	9.10226
6	8800.00000	9.10226
6	9000.00000	9.17087
6	9200.00000	9.17087
6	9400.00000	9.17087
6	9600.00000	9.17087
6	9800.00000	9.17087
6	10000.00000	9.78657
6	10200.00000	9.78657
6	10400.00000	9.78657
6	10600.00000	9.78657
6	10800.00000	9.78657
6	11000.00000	9.44539
6	11200.00000	9.44539
6	11400.00000	9.44539
6	11600.00000	9.44539
6	11800.00000	9.44539
6	12000.00000	9.78395
6	12200.00000	9.78395
6	12400.00000	9.78395
6	12600.00000	9.78395
6	12800.00000	9.78395
6	13000.00000	9.85256
6	13200.00000	9.85256
6	13400.00000	9.85256
6	13600.00000	9.85256
6	13800.00000	9.85256
6	14000.00000	9.86511
6	14200.00000	9.86511
6	14400.00000	9.86511
6	14600.00000	9.86511
6	14800.00000	9.86511
6	15000.00000	9.09089
6	15200.00000	9.09089
6	15400.00000	9.09089
6	15600.00000	9.09089
6	15800.00000	8.81837
6	16000.00000	8.81837
6	16200.00000	8.81837
6	16400.00000	8.81837
6	16600.00000	8.81837
6	16800.00000	8.82794
6	17000.00000	8.82794
6	17200.00000	8.82794
6	17400.00000	8.82794
6	17600.00000	8.82794
6	17800.00000	9.29389
6	18000.00000	9.29389
6	18200.00000	9.29389
6	18400.00000	9.29389
6	18600.00000	9.29389
6	18800.00000	8.84413
6	19000.00000	8.84413
6	19200.00000	8.84413
6	19400.00000	8.84413
6	19600.00000	8.84413
6	19800.00000	8.93517
6	20000.00000	8.93517
7	0.00000	9.89981
7	200.00000	9.89981
7	400.00000	9.89981
7	600.00000	9.89981
7	800.00000	9.89981
7	1000.00000	10.35036
7	1200.00000	10.35036
7	1400.00000	10.35036
7	1600.00000	10.35036
7	1800.00000	10.35036
7	2000.00000	9.32996
7	2200.00000	9.32996
7	2400.00000	9.32996
7	2600.00000	9.32996
7	2800.00000	9.32996
7	3000.00000	8.80319
7	3200.00000	8.80319
7	3400.00000	8.80319
7	3600.00000	8.80319
7	3800.00000	8.80319
7	4000.00000	9.66652
7	4200.00000	9.66652
7	4400.00000	9.66652
7	4600.00000	9.66652
7	4800.00000	9.66652
7	5000.00000	8.97012
7	5200.00000	8.97012
7	5400.00000	8.97012
7	5600.00000	8.97012
7	5800.00000	8.97012
7	6000.00000	8.54585
7	6200.00000	8.54585
7	6400.00000	8.54585
7	6600.00000	8.54585
7	6800.00000	8.54585
7	7000.00000	8.81188
7	7200.00000	8.81188
7	7400.00000	8.81188
7	7600.00000	8.81188
7	7800.00000	8.81188
7	8000.00000	9.27500
7	8200.00000	9.27500
7	8400.00000	9.27500
7	8600.00000	9.27500
7	8800.00000	9.27500
7	9000.00000	9.09147
7	9200.00000	9.09147
7	9400.00000	9.09147
7	9600.00000	9.09147
7	9800.00000	9.09147
7	10000.00000	8.75844
7	10200.00000	8.75844
7	10400.00000	8.75844
7	10600.00000	8.75844
7	10800.00000	8.75844
7	11000.00000	9.42189
7	11200.00000	9.42189
7	11400.00000	9.42189
7	11600.00000	9.42189
7	11800.00000	9.42189
7	12000.00000	9.32806
7	12200.00000	9.32806
7	12400.00000	9.32806
7	12600.00000	9.32806
7	12800.00000	9.32806
7	13000.00000	9.29418
7	13200.00000	9.29418
7	13400.00000	9.29418
7	13600.00000	9.29418
7	13800.00000	9.29418
7	14000.00000	9.61701
7	14200.00000	9.61701
7	14400.00000	9.61701
7	14600.00000	9.61701
7	14800.00000	9.61701
7	15000.00000	9.46113
7	15200.00000	9.46113
7	15400.00000	9.46113
7	15600.00000	9.46113
7	15800.00000	8.73556
7	16000.00000	8.73556
7	16200.00000	8.73556
7	16400.00000	8.73556
7	16600.00000	8.73556
7	16800.00000	8.78566
7	17000.00000	8.78566
7	17200.00000	8.78566
7	17400.00000	8.78566
7	17600.00000	8.78566
7	17800.00000	9.61313
7	18000.00000	9.61313
7	18200.00000	9.61313
7	18400.00000	9.61313
7	18600.00000	9.61313
7	18800.00000	9.48792
7	19000.00000	9.48792
7	19200.00000	9.48792
7	19400.00000	9.48792
7	19600.00000	9.48792
7	19800.00000	8.66599
7	20000.00000	8.66599
8	0.00000	9.93845
8	200.00000	9.93845
8	400.00000	9.93845
8	600.00000	9.93845
8	800.00000	9.93845
8	1000.00000	10.22891
8	1200.00000	10.22891
8	1400.00000	10.22891
8	1600.00000	10.22891
8	1800.00000	10.22891
8	2000.00000	9.67286
8	2200.00000	9.67286
8	2400.00000	9.67286
8	2600.00000	9.67286
8	2800.00000	9.67286
8	3000.00000	8.95952
8	3200.00000	8.95952
8	3400.00000	8.95952
8	3600.00000	8.95952
8	3800.00000	8.95952
8	4000.00000	8.93971
8	4200.00000	8.93971
8	4400.00000	8.93971
8	4600.00000	8.93971
8	4800.00000	8.93971
8	5000.00000	8.82107
8	5200.00000	8.82107
8	5400.00000	8.82107
8	5600.00000	8.82107
8	5800.00000	8.82107
8	6000.00000	9.18129
8	6200.00000	9.18129
8	6400.00000	9.18129
8	6600.00000	9.18129
8	6800.00000	9.18129
8	7000.00000	9.11204
8	7200.00000	9.11204
8	7400.00000	9.11204
8	7600.00000	9.11204
8	7800.00000	9.11204
8	8000.00000	8.83660
8	8200.00000	8.83660
8	8400.00000	8.83660
8	8600.00000	8.83660
8	8800.00000	8.83660
8	9000.00000	8.88102
8	9200.00000	8.88102
8	9400.00000	8.88102
8	9600.00000	8.88102
8	9800.00000	8.88102
8	10000.00000	9.03889
8	10200.00000	9.03889
8	10400.00000	9.03889
8	10600.00000	9.03889
8	10800.00000	9.03889
8	11000.00000	10.12808
8	11200.00000	10.12808
8	11400.00000	10.12808
8	11600.00000	10.12808
8	11800.00000	10.12808
8	12000.00000	9.64346
8	12200.00000	9.64346
8	12400.00000	9.64346
8	12600.00000	9.64346
8	12800.00000	9.64346
8	13000.00000	9.32443
8	13200.00000	9.32443
8	13400.00000	9.32443
8	13600.00000	9.32443
8	13800.00000	9.32443
8	14000.00000	9.52641
8	14200.00000	9.52641
8	14400.00000	9.52641
8	14600.00000	9.52641
8	14800.00000	9.52641
8	15000.00000	9.19205
8	15200.00000	9.19205
8	15400.00000	9.19205
8	15600.00000	9.19205
8	15800.00000	9.04354
8	16000.00000	9.04354
8	16200.00000	9.04354
8	16400.00000	9.04354
8	16600.00000	9.04354
8	16800.00000	9.44694
8	17000.00000	9.44694
8	17200.00000	9.44694
8	17400.00000	9.44694
8	17600.00000	9.44694
8	17800.00000	9.42151
8	18000.00000	9.42151
8	18200.00000	9.42151
8	18400.00000	9.42151
8	18600.00000	9.42151
8	18800.00000	8.95909
8	19000.00000	8.95909
8	19200.00000	8.95909
8	19400.00000	8.95909
8	19600.00000	8.95909
8	19800.00000	9.01249
8	20000.00000	9.01249
9	0.00000	9.91964
9	200.00000	9.91964
9	400.00000	9.91964
9	600.00000	9.91964
9	800.00000	9.91964
9	1000.00000	10.01245
9	1200.00000	10.01245
9	1400.00000	10.01245
9	1600.00000	10.01245
9	1800.00000	10.01245
9	2000.00000	9.43483
9	2200.00000	9.43483
9	2400.00000	9.43483
9	2600.00000	9.43483
9	2800.00000	9.43483
9	3000.00000	8.86046
9	3200.00000	8.86046
9	3400.00000	8.86046
9	3600.00000	8.86046
9	3800.00000	8.86046
9	4000.00000	9.02568
9	4200.00000	9.02568
9	4400.00000	9.02568
9	4600.00000	9.02568
9	4800.00000	9.02568
9	5000.00000	9.15638
9	5200.00000	9.15638
9	5400.00000	9.15638
9	5600.00000	9.15638
9	5800.00000	9.15638
9	6000.00000	8.72591
9	6200.00000	8.72591
9	6400.00000	8.72591
9	6600.00000	8.72591
9	6800.00000	8.72591
9	7000.00000	9.59737
9	7200.00000	9.59737
9	7400.00000	9.59737
9	7600.00000	9.59737
9	7800.00000	9.59737
9	8000.00000	9.12214
9	8200.00000	9.12214
9	8400.00000	9.12214
9	8600.00000	9.12214
9	8800.00000	9.12214
9	9000.00000	8.92357
9	9200.00000	8.92357
9	9400.00000	8.92357
9	9600.00000	8.92357
9	9800.00000	8.92357
9	10000.00000	9.26311
9	10200.00000	9.26311
9	10400.00000	9.26311
9	10600.00000	9.26311
9	10800.00000	9.26311
9	11000.00000	9.52763
9	11200.00000	9.52763
9	11400.00000	9.52763
9	11600.00000	9.52763
9	11800.00000	9.52763
9	12000.00000	9.41997
9	12200.00000	9.41997
9	12400.00000	9.41997
9	12600.00000	9.41997
9	12800.00000	9.41997
9	13000.00000	9.37516
9	13200.00000	9.37516
9	13400.00000	9.37516
9	13600.00000	9.37516
9	13800.00000	9.37516
9	14000.00000	9.28928
9	14200.00000	9.28928
9	14400.00000	9.28928
9	14600.00000	9.28928
9	14800.00000	9.28928
9	15000.00000	9.45562
9	15200.00000	9.45562
9	15400.00000	9.45562
9	15600.00000	9.45562
9	15800.00000	9.57435
9	16000.00000	9.57435
9	16200.00000	9.57435
9	16400.00000	9.57435
9	16600.00000	9.57435
9	16800.00000	9.81236
9	17000.00000	9.81236
9	17200.00000	9.81236
9	17400.00000	9.81236
9	17600.00000	9.81236
9	17800.00000	9.33829
9	18000.00000	9.33829
9	18200.00000	9.33829
9	18400.00000	9.33829
9	18600.00000	9.33829
9	18800.00000	8.68496
9	19000.00000	8.68496
9	19200.00000	8.68496
9	19400.00000	8.68496
9	19600.00000	8.68496
9	19800.00000	8.89326
9	20000.00000	8.89326
10	0.00000	9.96253
10	200.00000	9.96253
10	400.00000	9.96253
10	600.00000	9.96253
10	800.00000	9.96253
10	1000.00000	10.02270
10	1200.00000	10.02270
10	1400.00000	10.02270
10	1600.00000	10.02270
10	1800.00000	10.02270
10	2000.00000	9.70855
10	2200.00000	9.70855
10	2400.00000	9.70855
10	2600.00000	9.70855
10	2800.00000	9.70855
10	3000.00000	9.12278
10	3200.00000	9.12278
10	3400.00000	9.12278
10	3600.00000	9.12278
10	3800.00000	9.12278
10	4000.00000	8.99413
10	4200.00000	8.99413
10	4400.00000	8.99413
10	4600.00000	8.99413
10	4800.00000	8.99413
10	5000.00000	9.12857
10	5200.00000	9.12857
10	5400.00000	9.12857
10	5600.00000	9.12857
10	5800.00000	9.12857
10	6000.00000	9.10455
10	6200.00000	9.10455
10	6400.00000	9.10455
10	6600.00000	9.10455
10	6800.00000	9.10455
10	7000.00000	8.86492
10	7200.00000	8.86492
10	7400.00000	8.86492
10	7600.00000	8.86492
10	7800.00000	8.86492
10	8000.00000	8.81930
10	8200.00000	8.81930
10	8400.00000	8.81930
10	8600.00000	8.81930
10	8800.00000	8.81930
10	9000.00000	8.93732
10	9200.00000	8.93732
10	9400.00000	8.93732
10	9600.00000	8.93732
10	9800.00000	8.93732
10	10000.00000	9.21698
10	10200.00000	9.21698
10	10400.00000	9.21698
10	10600.00000	9.21698
10	10800.00000	9.21698
10	11000.00000	9.85774
10	11200.00000	9.85774
10	11400.00000	9.85774
10	11600.00000	9.85774
10	11800.00000	9.85774
10	12000.00000	9.57244
10	12200.00000	9.57244
10	12400.00000	9.57244
10	12600.00000	9.57244
10	12800.00000	9.57244
10	13000.00000	9.25668
10	13200.00000	9.25668
10	13400.00000	9.25668
10	13600.00000	9.25668
10	13800.00000	9.25668
10	14000.00000	9.30493
10	14200.00000	9.30493
10	14400.00000	9.30493
10	14600.00000	9.30493
10	14800.00000	9.30493
10	15000.00000	9.08684
10	15200.00000	9.08684
10	15400.00000	9.08684
10	15600.00000	9.08684
10	15800.00000	8.87699
10	16000.00000	8.87699
10	16200.00000	8.87699
10	16400.00000	8.87699
10	16600.00000	8.87699
10	16800.00000	8.99347
10	17000.00000	8.99347
10	17200.00000	8.99347
10	17400.00000	8.99347
10	17600.00000	8.99347
10	17800.00000	9.02849
10	18000.00000	9.02849
10	18200.00000	9.02849
10	18400.00000	9.02849
10	18600.00000	9.02849
10	18800.00000	8.77685
10	19000.00000	8.77685
10	19200.00000	8.77685
10	19400.00000	8.77685
10	19600.00000	8.77685
10	19800.00000	9.11962
10	20000.00000	9.11962
11	0.00000	10.09692
11	200.00000	10.09692
11	400.00000	10.09692
11	600.00000	10.09692
11	800.00000	10.09692
11	1000.00000	10.19359
11	1200.00000	10.19359
11	1400.00000	10.19359
11	1600.00000	10.19359
11	1800.00000	10.19359
11	2000.00000	9.46041
11	2200.00000	9.46041
11	2400.00000	9.46041
11	2600.00000	9.46041
11	2800.00000	9.46041
11	3000.00000	8.98184
11	3200.00000	8.98184
11	3400.00000	8.98184
11	3600.00000	8.98184
11	3800.00000	8.98184
11	4000.00000	9.48780
11	4200.00000	9.48780
11	4400.00000	9.48780
11	4600.00000	9.48780
11	4800.00000	9.48780
11	5000.00000	9.14189
11	5200.00000	9.14189
11	5400.00000	9.14189
11	5600.00000	9.14189
11	5800.00000	9.14189
11	6000.00000	8.74601
11	6200.00000	8.74601
11	6400.00000	8.74601
11	6600.00000	8.74601
11	6800.00000	8.74601
11	7000.00000	9.26475
11	7200.00000	9.26475
11	7400.00000	9.26475
11	7600.00000	9.26475
11	7800.00000	9.26475
11	8000.00000	9.18166
11	8200.00000	9.18166
11	8400.00000	9.18166
11	8600.00000	9.18166
11	8800.00000	9.18166
11	9000.00000	9.06695
11	9200.00000	9.06695
11	9400.00000	9.06695
11	9600.00000	9.06695
11	9800.00000	9.06695
11	10000.00000	9.17108
11	10200.00000	9.17108
11	10400.00000	9.17108
11	10600.00000	9.17108
11	10800.00000	9.17108
11	11000.00000	9.04067
11	11200.00000	9.04067
11	11400.00000	9.04067
11	11600.00000	9.04067
11	11800.00000	9.04067
11	12000.00000	10.20903
11	12200.00000	10.20903
11	12400.00000	10.20903
11	12600.00000	10.20903
11	12800.00000	10.20903
11	13000.00000	10.45282
11	13200.00000	10.45282
11	13400.00000	10.45282
11	13600.00000	10.45282
